# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.396327
2100 0.407815
2200 0.417388
2300 0.425046
2400 0.432705
2500 0.449936
2600 0.467168
2700 0.474826
2800 0.486314
2900 0.492058
3000 0.501631
3100 0.50929
3200 0.515033
3300 0.524607
3400 0.536094
3500 0.539924
3600 0.543753
3700 0.549497
3800 0.55524
3900 0.55907
4000 0.572472
4100 0.578216
4200 0.585874
4300 0.597362
4400 0.605021
4500 0.610765
4600 0.618423
4700 0.620338
4800 0.629911
4900 0.637569
5000 0.641398
5100 0.649057
5200 0.652886
5300 0.656715
5400 0.662459
5500 0.666289
5600 0.672032
5700 0.677776
5800 0.681606
5900 0.68352
6000 0.689264
6100 0.693093
6200 0.695008
6300 0.706496
6400 0.70841
6500 0.71224
6600 0.717983
6700 0.727557
6800 0.729471
6900 0.73713
7000 0.744788
7100 0.754361
7200 0.75819
7300 0.76202
7400 0.765849
7500 0.771593
7600 0.771593
7700 0.775422
7800 0.779251
7900 0.779251
8000 0.781166
8100 0.783081
8200 0.788824
8300 0.788824
8400 0.788824
8500 0.794568
8600 0.796483
8700 0.796483
8800 0.800312
8900 0.809885
9000 0.809885
9100 0.817544
9200 0.819458
9300 0.821373
9400 0.823288
9500 0.829031
9600 0.834775
9700 0.83669
9800 0.83669
9900 0.838605
10000 0.846263
10100 0.850092
10200 0.857751
10300 0.857751
10400 0.859665
10500 0.863495
10600 0.863495
10700 0.863495
10800 0.865409
10900 0.869239
11000 0.869239
11100 0.871153
11200 0.871153
11300 0.873068
11400 0.876897
11500 0.878812
11600 0.882641
11700 0.882641
11800 0.884556
11900 0.884556
12000 0.888385
12100 0.888385
12200 0.888385
12300 0.888385
12400 0.892214
12500 0.892214
12600 0.892214
12700 0.894129
12800 0.894129
12900 0.896043
13000 0.896043
13100 0.896043
13200 0.897958
13300 0.897958
13400 0.897958
13500 0.897958
13600 0.897958
13700 0.897958
13800 0.899873
13900 0.905616
14000 0.905616
14100 0.905616
14200 0.907531
14300 0.907531
14400 0.907531
14500 0.907531
14600 0.907531
14700 0.907531
14800 0.91136
14900 0.91136
15000 0.91136
15100 0.91136
15200 0.91136
15300 0.91136
15400 0.913275
15500 0.913275
15600 0.913275
15700 0.915189
15800 0.915189
15900 0.915189
16000 0.915189
16100 0.915189
16200 0.917104
16300 0.917104
16400 0.917104
16500 0.917104
16600 0.917104
16700 0.917104
16800 0.917104
16900 0.917104
17000 0.917104
17100 0.917104
17200 0.919019
17300 0.920933
17400 0.920933
17500 0.920933
17600 0.922848
17700 0.926677
17800 0.926677
17900 0.928592
18000 0.928592
18100 0.928592
18200 0.928592
18300 0.928592
18400 0.928592
18500 0.928592
18600 0.932421
18700 0.932421
18800 0.934336
18900 0.934336
19000 0.934336
19100 0.93625
19200 0.93625
19300 0.93625
19400 0.93625
19500 0.93625
19600 0.93625
19700 0.93625
19800 0.93625
19900 0.93625
20000 0.93625
20100 0.93625
20200 0.93625
20300 0.938165
20400 0.94008
20500 0.94008
20600 0.94008
20700 0.941994
20800 0.941994
20900 0.941994
21000 0.941994
21100 0.941994
21200 0.943909
21300 0.943909
21400 0.943909
21500 0.945823
21600 0.945823
21700 0.945823
21800 0.945823
21900 0.945823
22000 0.945823
22100 0.945823
22200 0.945823
22300 0.947738
22400 0.947738
22500 0.947738
22600 0.947738
22700 0.949653
22800 0.949653
22900 0.949653
23000 0.949653
23100 0.949653
23200 0.949653
23300 0.949653
23400 0.951567
23500 0.951567
23600 0.951567
23700 0.951567
23800 0.951567
23900 0.951567
24000 0.953482
24100 0.953482
24200 0.953482
24300 0.953482
24400 0.955397
24500 0.957311
24600 0.957311
24700 0.957311
24800 0.957311
24900 0.957311
25000 0.957311
25100 0.957311
25200 0.957311
25300 0.957311
25400 0.957311
25500 0.957311
25600 0.957311
25700 0.957311
25800 0.957311
25900 0.957311
26000 0.957311
26100 0.957311
26200 0.957311
26300 0.957311
26400 0.957311
26500 0.957311
26600 0.957311
26700 0.957311
26800 0.957311
26900 0.957311
27000 0.957311
27100 0.957311
27200 0.957311
27300 0.957311
27400 0.957311
27500 0.957311
27600 0.957311
27700 0.957311
27800 0.957311
27900 0.957311
28000 0.957311
28100 0.957311
28200 0.957311
28300 0.957311
28400 0.957311
28500 0.957311
28600 0.957311
28700 0.957311
28800 0.959226
28900 0.959226
29000 0.959226
29100 0.959226
29200 0.959226
29300 0.959226
29400 0.959226
29500 0.959226
29600 0.959226
29700 0.96114
29800 0.963055
29900 0.963055
30000 0.963055
30100 0.963055
30200 0.963055
30300 0.963055
30400 0.963055
30500 0.963055
30600 0.963055
30700 0.963055
30800 0.96497
30900 0.96497
31000 0.96497
31100 0.96497
31200 0.96497
31300 0.96497
31400 0.96497
31500 0.96497
31600 0.96497
31700 0.96497
31800 0.96497
31900 0.96497
32000 0.96497
32100 0.96497
32200 0.966884
32300 0.966884
32400 0.966884
32500 0.966884
32600 0.966884
32700 0.966884
32800 0.966884
32900 0.970714
33000 0.970714
33100 0.970714
33200 0.972628
33300 0.972628
33400 0.972628
33500 0.972628
33600 0.972628
33700 0.972628
33800 0.972628
33900 0.972628
34000 0.972628
34100 0.972628
34200 0.972628
34300 0.972628
34400 0.972628
34500 0.972628
34600 0.972628
34700 0.972628
34800 0.972628
34900 0.972628
35000 0.974543
35100 0.974543
35200 0.974543
35300 0.974543
35400 0.974543
35500 0.974543
35600 0.974543
35700 0.974543
35800 0.974543
35900 0.976457
36000 0.978372
36100 0.978372
36200 0.978372
36300 0.978372
36400 0.978372
36500 0.978372
36600 0.978372
36700 0.978372
36800 0.978372
36900 0.978372
37000 0.978372
37100 0.980287
37200 0.980287
37300 0.980287
37400 0.980287
37500 0.980287
37600 0.980287
37700 0.980287
37800 0.980287
37900 0.980287
38000 0.980287
38100 0.982201
38200 0.982201
38300 0.982201
38400 0.982201
38500 0.982201
38600 0.982201
38700 0.984116
38800 0.984116
38900 0.984116
39000 0.984116
39100 0.984116
39200 0.984116
39300 0.984116
39400 0.984116
39500 0.984116
39600 0.984116
39700 0.984116
39800 0.984116
39900 0.984116
40000 0.984116
40100 0.984116
40200 0.984116
40300 0.984116
40400 0.984116
40500 0.984116
40600 0.984116
40700 0.984116
40800 0.984116
40900 0.984116
41000 0.986031
41100 0.986031
41200 0.986031
41300 0.986031
41400 0.986031
41500 0.986031
41600 0.986031
41700 0.986031
41800 0.986031
41900 0.986031
42000 0.986031
42100 0.986031
42200 0.987945
42300 0.987945
42400 0.987945
42500 0.987945
42600 0.987945
42700 0.987945
42800 0.987945
42900 0.987945
43000 0.987945
43100 0.987945
43200 0.987945
43300 0.987945
43400 0.987945
43500 0.987945
43600 0.987945
43700 0.987945
43800 0.987945
43900 0.987945
44000 0.987945
44100 0.987945
44200 0.987945
44300 0.987945
44400 0.987945
44500 0.987945
44600 0.987945
44700 0.987945
44800 0.987945
44900 0.987945
45000 0.987945
45100 0.987945
45200 0.987945
45300 0.987945
45400 0.987945
45500 0.987945
45600 0.987945
45700 0.987945
45800 0.987945
45900 0.987945
46000 0.987945
46100 0.987945
46200 0.987945
46300 0.987945
46400 0.987945
46500 0.987945
46600 0.987945
46700 0.98986
46800 0.98986
46900 0.98986
47000 0.98986
47100 0.98986
47200 0.98986
47300 0.98986
47400 0.98986
47500 0.98986
47600 0.98986
47700 0.991774
47800 0.991774
47900 0.991774
48000 0.991774
48100 0.991774
48200 0.991774
48300 0.991774
48400 0.993689
48500 0.993689
48600 0.993689
48700 0.993689
48800 0.993689
48900 0.993689
49000 0.993689
49100 0.993689
49200 0.993689
49300 0.993689
49400 0.993689
49500 0.993689
49600 0.993689
49700 0.993689
49800 0.993689
49900 0.993689
50000 0.993689
50100 0.993689
50200 0.993689
50300 0.993689
50400 0.993689
50500 0.993689
50600 0.993689
50700 0.993689
50800 0.993689
50900 0.993689
51000 0.993689
51100 0.993689
51200 0.993689
51300 0.993689
51400 0.993689
51500 0.993689
51600 0.993689
51700 0.993689
51800 0.993689
51900 0.993689
52000 0.993689
52100 0.995604
52200 0.995604
52300 0.995604
52400 0.995604
52500 0.995604
52600 0.995604
52700 0.995604
52800 0.995604
52900 0.995604
53000 0.995604
53100 0.997518
53200 0.997518
53300 0.997518
53400 0.997518
53500 0.997518
53600 0.997518
53700 0.997518
53800 0.997518
53900 0.997518
54000 0.997518
54100 0.997518
54200 0.997518
54300 0.997518
54400 0.997518
54500 0.997518
54600 0.997518
54700 0.997518
54800 0.997518
54900 0.997518
55000 0.997518
55100 0.997518
55200 0.997518
55300 0.997518
55400 0.997518
55500 0.997518
55600 0.997518
55700 0.997518
55800 0.997518
55900 0.997518
56000 0.997518
56100 0.997518
56200 0.997518
56300 0.997518
56400 0.997518
56500 0.997518
56600 0.997518
56700 0.997518
56800 0.997518
56900 0.997518
57000 0.997518
57100 0.997518
57200 0.997518
57300 0.997518
57400 0.997518
57500 0.997518
57600 0.997518
57700 0.997518
57800 0.997518
57900 0.997518
58000 0.997518
58100 0.997518
58200 0.997518
58300 0.997518
58400 0.997518
58500 0.999433
58600 0.999433
58700 0.999433
58800 0.999433
58900 0.999433
59000 0.999433
59100 0.999433
59200 0.999433
59300 0.999433
59400 0.999433
59500 0.999433
59600 0.999433
59700 0.999433
59800 0.999433
59900 0.999433
60000 0.999433
60100 0.999433
60200 0.999433
60300 0.999433
60400 0.999433
60500 0.999433
60600 0.999433
60700 0.999433
60800 0.999433
60900 0.999433
61000 0.999433
61100 0.999433
61200 0.999433
61300 0.999433
61400 0.999433
61500 0.999433
61600 0.999433
61700 0.999433
61800 0.999433
61900 0.999433
62000 0.999433
62100 0.999433
62200 0.999433
62300 0.999433
62400 0.999433
62500 0.999433
62600 0.999433
62700 0.999433
62800 0.999433
62900 0.999433
63000 0.999433
63100 0.999433
63200 0.999433
63300 0.999433
63400 0.999433
63500 0.999433
63600 0.999433
63700 0.999433
63800 0.999433
63900 0.999433
64000 0.999433
64100 0.999433
64200 0.999433
64300 0.999433
64400 0.999433
64500 0.999433
64600 0.999433
64700 0.999433
64800 0.999433
64900 0.999433
65000 0.999433
65100 0.999433
65200 0.999433
65300 0.999433
65400 0.999433
65500 0.999433
65600 0.999433
65700 0.999433
65800 0.999433
65900 0.999433
66000 0.999433
66100 0.999433
66200 0.999433
