# Time-averaged data for fix myat1
# TimeStep v_nO
119100 545
119200 545
119300 545
119400 545
119500 545
119600 545
119700 545
119800 545
119900 545
120000 545
120100 545
120200 545
120300 545
120400 545
120500 545
120600 545
120700 545
120800 545
120900 545
121000 545
121100 545
121200 545
121300 545
121400 545
121500 545
121600 545
121700 545
121800 545
121900 545
122000 545
122100 545
122200 545
122300 545
122400 545
122500 545
122600 545
122700 545
122800 545
122900 545
123000 545
123100 545
123200 545
123300 545
123400 545
123500 545
123600 545
123700 545
123800 545
123900 545
124000 545
124100 545
124200 545
124300 545
124400 545
124500 545
124600 545
124700 545
124800 545
124900 545
125000 545
125100 545
125200 545
125300 545
125400 545
125500 545
125600 545
125700 545
125800 545
125900 545
126000 545
126100 545
126200 545
126300 545
126400 545
126500 545
126600 545
126700 545
126800 545
126900 545
127000 545
127100 545
127200 545
127300 545
127400 545
127500 545
127600 545
127700 545
127800 545
127900 545
128000 545
128100 545
128200 546
128300 546
128400 546
128500 546
128600 546
128700 546
128800 546
128900 546
129000 546
129100 546
129200 546
129300 546
129400 546
129500 546
129600 546
129700 546
129800 546
129900 546
130000 546
130100 546
130200 546
130300 546
130400 546
130500 546
130600 546
130700 546
130800 546
130900 546
131000 546
131100 546
131200 546
131300 546
131400 546
131500 546
131600 546
131700 546
131800 546
131900 546
132000 546
132100 546
132200 546
132300 546
132400 546
132500 546
132600 546
132700 546
132800 547
132900 547
133000 547
133100 547
133200 547
133300 548
133400 548
133500 548
133600 548
133700 548
133800 548
133900 548
134000 548
134100 548
134200 548
134300 548
134400 548
134500 548
134600 548
134700 548
134800 548
134900 548
135000 548
135100 548
135200 548
135300 548
135400 548
135500 548
135600 548
135700 548
135800 548
135900 548
136000 548
136100 548
136200 548
136300 548
136400 548
136500 548
136600 548
136700 548
136800 548
136900 548
137000 548
137100 548
137200 548
137300 548
137400 548
137500 548
137600 548
137700 548
137800 548
137900 548
138000 548
138100 548
138200 548
138300 548
138400 548
138500 548
138600 548
138700 548
138800 548
138900 548
139000 548
139100 548
139200 548
139300 548
139400 548
139500 548
139600 548
139700 548
139800 548
139900 548
140000 548
140100 548
140200 548
140300 548
140400 549
140500 549
140600 549
140700 549
140800 549
140900 549
141000 549
141100 549
141200 549
141300 549
141400 549
141500 549
141600 549
141700 549
141800 549
141900 549
142000 549
142100 549
142200 549
142300 549
142400 549
142500 549
142600 549
142700 549
142800 549
142900 549
143000 549
143100 549
143200 549
143300 549
143400 549
143500 549
143600 549
143700 549
143800 549
143900 549
144000 549
144100 549
144200 549
144300 549
144400 549
144500 549
144600 549
144700 549
144800 549
144900 549
145000 549
145100 549
145200 549
145300 549
145400 549
145500 549
145600 549
145700 549
145800 549
145900 549
146000 549
146100 549
146200 549
146300 549
146400 549
146500 549
146600 549
146700 549
146800 549
146900 549
147000 549
147100 549
147200 549
147300 549
147400 549
147500 549
147600 549
147700 549
147800 549
147900 549
148000 549
148100 549
148200 549
148300 549
148400 549
148500 549
148600 549
148700 549
148800 549
148900 549
149000 549
149100 549
149200 549
149300 549
149400 549
149500 549
149600 549
149700 549
149800 549
149900 549
150000 549
150100 549
150200 549
150300 549
150400 549
150500 549
150600 549
150700 549
150800 549
150900 549
151000 549
151100 549
151200 549
151300 549
151400 549
151500 549
151600 549
151700 549
151800 549
151900 549
152000 549
152100 549
152200 549
152300 549
152400 549
152500 549
152600 549
152700 549
152800 549
152900 549
153000 549
153100 549
153200 549
153300 549
153400 549
153500 549
153600 549
153700 549
153800 549
153900 549
154000 549
154100 549
154200 549
154300 549
154400 549
154500 549
154600 549
154700 550
154800 550
154900 550
155000 550
155100 550
155200 550
155300 550
155400 550
155500 550
155600 550
155700 550
155800 550
155900 550
156000 550
156100 550
156200 550
156300 550
156400 550
156500 550
156600 550
156700 550
156800 550
156900 550
157000 550
157100 550
157200 550
157300 551
157400 551
157500 551
157600 551
157700 551
157800 551
157900 551
158000 551
158100 551
158200 551
158300 551
158400 552
158500 552
158600 552
158700 552
158800 552
158900 552
159000 552
159100 552
159200 552
159300 552
159400 552
159500 552
159600 552
159700 552
159800 552
159900 552
160000 552
160100 552
160200 552
160300 552
160400 552
160500 552
160600 552
160700 552
160800 552
160900 552
161000 552
161100 552
161200 552
161300 552
161400 552
161500 552
161600 552
161700 552
161800 552
161900 552
162000 552
162100 552
162200 552
162300 552
162400 552
162500 552
162600 552
162700 552
162800 552
162900 552
163000 552
163100 552
163200 552
163300 552
163400 552
163500 552
163600 552
163700 552
163800 552
163900 552
164000 552
164100 552
164200 552
164300 552
164400 552
164500 552
164600 552
164700 552
164800 552
164900 552
165000 552
165100 552
165200 552
165300 552
165400 552
165500 552
165600 552
165700 552
165800 552
165900 552
166000 552
166100 552
166200 552
166300 552
166400 552
166500 552
166600 552
166700 552
166800 552
166900 552
167000 552
167100 552
167200 552
167300 552
167400 552
167500 552
167600 552
167700 552
167800 552
167900 552
168000 552
168100 552
168200 552
168300 552
168400 552
168500 552
168600 552
168700 552
168800 552
168900 552
169000 552
169100 552
169200 552
169300 552
169400 552
169500 552
169600 552
169700 552
169800 552
169900 552
170000 552
170100 552
170200 552
170300 552
170400 552
170500 552
170600 552
170700 552
170800 552
170900 552
171000 552
171100 552
171200 552
171300 552
171400 552
171500 552
171600 552
171700 552
171800 552
171900 553
172000 553
172100 553
172200 553
172300 553
172400 553
172500 553
172600 553
172700 553
172800 553
172900 553
173000 553
173100 553
173200 553
173300 553
173400 553
173500 553
173600 553
173700 553
173800 553
173900 553
174000 553
174100 553
174200 553
174300 553
174400 553
174500 553
174600 553
174700 553
174800 553
174900 553
175000 553
175100 553
175200 553
175300 553
175400 553
175500 553
175600 553
175700 553
175800 553
175900 553
176000 553
176100 553
176200 553
176300 553
176400 553
176500 553
176600 553
176700 553
176800 553
176900 553
177000 553
177100 553
177200 553
177300 553
177400 553
177500 553
177600 553
177700 553
177800 553
177900 553
178000 553
178100 553
178200 553
178300 553
178400 553
178500 553
178600 553
178700 553
178800 553
178900 553
179000 553
179100 553
179200 553
179300 553
179400 553
179500 553
179600 553
179700 553
179800 553
179900 553
180000 553
180100 553
180200 553
180300 553
180400 553
180500 553
180600 553
180700 553
180800 553
180900 553
181000 553
181100 553
181200 553
181300 553
181400 553
181500 553
181600 553
181700 553
181800 553
181900 553
182000 553
182100 553
182200 553
182300 553
182400 553
182500 553
182600 553
182700 553
182800 553
182900 553
183000 553
183100 553
183200 553
183300 553
183400 553
183500 553
183600 553
183700 553
183800 553
183900 553
184000 553
184100 553
184200 553
184300 553
184400 553
184500 553
184600 553
184700 553
184800 553
184900 553
185000 553
185100 553
185200 554
185300 554
185400 554
185500 554
185600 554
185700 554
185800 554
185900 554
186000 554
186100 554
186200 554
186300 554
186400 554
186500 554
186600 554
186700 554
186800 554
186900 554
187000 554
187100 554
187200 554
187300 554
187400 554
187500 554
187600 554
187700 554
187800 554
187900 554
188000 554
188100 554
188200 554
188300 554
188400 554
188500 554
188600 554
188700 554
188800 554
188900 554
189000 554
189100 554
189200 554
189300 554
189400 554
189500 554
189600 554
189700 554
189800 554
189900 554
190000 554
190100 554
190200 554
190300 554
190400 554
190500 554
190600 554
190700 554
190800 554
190900 554
191000 554
191100 554
191200 554
191300 554
191400 554
191500 554
191600 554
191700 554
191800 554
191900 554
192000 554
192100 555
192200 555
192300 555
192400 555
192500 555
192600 555
192700 555
192800 555
192900 555
193000 555
193100 555
193200 555
193300 555
193400 555
193500 555
193600 555
193700 555
193800 555
193900 555
194000 555
194100 555
194200 555
194300 555
194400 555
194500 555
194600 555
194700 555
194800 555
194900 555
195000 555
195100 555
195200 555
195300 555
195400 555
195500 555
195600 555
195700 555
195800 555
195900 555
196000 555
196100 555
196200 555
196300 555
196400 555
196500 555
196600 555
196700 555
196800 555
196900 555
197000 555
197100 555
197200 555
197300 555
197400 555
197500 555
197600 555
197700 555
197800 555
197900 555
198000 555
198100 555
198200 555
198300 555
198400 555
198500 555
198600 555
198700 555
198800 555
198900 555
199000 555
199100 555
199200 555
199300 555
199400 555
199500 555
199600 555
199700 555
199800 555
199900 555
200000 555
200100 555
200200 555
200300 555
200400 555
200500 555
200600 555
200700 555
200800 555
200900 555
201000 555
201100 555
201200 555
201300 555
201400 555
201500 555
201600 555
201700 555
201800 555
201900 555
202000 555
202100 555
202200 555
202300 555
202400 555
202500 555
202600 555
202700 555
202800 555
202900 555
203000 555
203100 555
203200 555
203300 555
203400 555
203500 555
203600 555
203700 555
203800 555
203900 555
204000 555
204100 555
204200 555
204300 555
204400 555
204500 555
204600 555
204700 555
204800 555
204900 555
205000 555
205100 555
205200 555
205300 555
205400 555
205500 555
205600 555
205700 555
205800 555
205900 555
206000 555
206100 555
206200 555
206300 555
206400 555
206500 555
206600 555
206700 555
206800 555
206900 555
207000 555
207100 555
207200 555
207300 555
207400 555
207500 555
207600 555
207700 555
207800 555
207900 555
208000 555
208100 555
208200 555
208300 555
208400 555
208500 555
208600 555
208700 555
208800 555
208900 555
209000 555
209100 555
209200 555
209300 555
209400 555
209500 555
209600 555
209700 555
209800 555
209900 555
210000 555
210100 555
210200 555
210300 555
210400 555
210500 555
210600 555
210700 555
210800 555
210900 555
211000 555
211100 555
211200 555
211300 555
211400 555
211500 555
211600 555
211700 555
211800 555
211900 555
212000 555
212100 555
212200 555
212300 555
212400 555
212500 555
212600 555
212700 555
212800 555
212900 555
213000 555
213100 555
213200 555
213300 555
213400 555
213500 555
213600 555
213700 555
213800 555
213900 555
214000 555
214100 555
214200 555
214300 555
214400 555
214500 555
214600 555
214700 555
214800 555
214900 555
215000 555
215100 555
215200 555
215300 555
215400 555
215500 555
215600 555
215700 555
215800 555
215900 555
216000 555
216100 555
216200 555
216300 555
216400 555
216500 555
216600 555
216700 555
216800 555
216900 555
217000 555
217100 555
217200 555
217300 555
217400 555
217500 555
217600 555
217700 555
217800 555
217900 555
218000 555
218100 555
218200 555
218300 555
218400 555
218500 555
218600 555
218700 555
218800 555
218900 555
219000 555
219100 555
219200 555
219300 555
219400 555
219500 555
219600 555
219700 555
219800 555
219900 555
220000 555
220100 555
220200 555
220300 555
220400 555
220500 555
220600 555
220700 555
220800 555
220900 555
221000 555
221100 555
221200 555
221300 555
221400 555
221500 555
221600 555
221700 555
221800 555
221900 555
222000 555
222100 555
222200 555
222300 555
222400 555
222500 555
222600 555
222700 555
222800 555
222900 555
223000 555
223100 555
223200 555
223300 555
223400 555
223500 555
223600 555
223700 555
223800 555
223900 555
224000 555
224100 555
224200 555
224300 555
224400 555
224500 555
224600 555
224700 555
224800 555
224900 555
225000 555
225100 555
225200 555
225300 555
225400 555
225500 555
225600 555
225700 555
225800 555
225900 555
226000 555
226100 555
226200 555
226300 555
226400 555
226500 555
226600 555
226700 555
226800 555
226900 555
227000 555
227100 555
227200 555
227300 555
227400 555
227500 555
227600 555
227700 555
227800 555
227900 555
228000 555
228100 555
228200 555
228300 555
228400 555
228500 555
228600 555
228700 555
228800 555
228900 555
229000 555
229100 555
229200 555
229300 555
229400 555
229500 555
229600 555
229700 555
229800 555
229900 555
230000 555
230100 555
230200 555
230300 555
230400 555
230500 555
230600 555
230700 555
230800 555
230900 555
231000 555
231100 555
231200 555
231300 555
231400 555
231500 555
231600 555
231700 555
231800 555
231900 555
232000 555
232100 555
232200 555
232300 555
232400 555
232500 555
232600 555
232700 555
232800 555
232900 555
233000 555
233100 555
233200 555
233300 555
233400 555
233500 555
233600 555
233700 555
233800 555
233900 555
234000 555
234100 556
234200 556
234300 556
234400 556
234500 556
234600 556
234700 556
234800 556
234900 556
235000 556
235100 556
235200 556
235300 556
235400 556
235500 556
235600 556
235700 556
235800 556
235900 556
236000 556
236100 556
236200 556
236300 556
236400 556
236500 556
236600 556
236700 556
236800 556
236900 556
237000 556
237100 556
237200 556
237300 556
237400 556
237500 556
237600 556
237700 556
237800 556
237900 556
238000 556
238100 556
238200 557
238300 558
238400 558
238500 558
238600 558
238700 558
238800 558
238900 558
239000 558
239100 558
239200 558
239300 558
239400 558
239500 558
239600 558
239700 558
239800 558
239900 558
240000 558
240100 558
240200 558
240300 558
240400 558
240500 558
240600 558
240700 558
240800 558
240900 558
241000 558
241100 558
241200 558
241300 558
241400 558
241500 558
241600 558
241700 558
241800 558
241900 558
242000 558
242100 558
242200 558
242300 558
242400 558
242500 558
242600 558
242700 558
242800 558
242900 558
243000 558
243100 558
243200 558
243300 558
243400 558
243500 558
243600 558
243700 558
243800 558
243900 558
244000 558
244100 558
244200 558
244300 558
244400 558
244500 558
244600 558
244700 558
244800 558
244900 558
245000 558
245100 558
245200 558
245300 558
245400 558
245500 558
245600 558
245700 558
245800 558
245900 558
246000 558
246100 558
246200 558
246300 558
246400 558
246500 558
246600 558
246700 558
246800 558
246900 558
247000 558
247100 558
247200 558
247300 558
247400 558
247500 558
247600 558
247700 558
247800 558
247900 558
248000 558
248100 558
248200 558
248300 558
248400 558
248500 558
248600 558
248700 558
248800 558
248900 558
249000 558
249100 558
249200 558
249300 558
249400 558
249500 558
249600 558
249700 558
249800 558
249900 558
250000 558
250100 558
250200 558
250300 558
250400 558
250500 558
250600 558
250700 558
250800 558
250900 558
251000 558
251100 558
251200 558
251300 558
251400 558
251500 558
251600 558
251700 558
251800 558
251900 558
252000 558
252100 558
252200 558
252300 558
252400 558
252500 558
252600 558
252700 558
252800 558
252900 558
253000 558
253100 558
253200 558
253300 558
253400 558
253500 558
253600 558
253700 558
253800 558
253900 558
254000 558
254100 558
254200 558
254300 558
254400 558
254500 558
254600 558
254700 558
254800 558
254900 558
255000 558
255100 558
255200 558
255300 558
255400 558
255500 558
255600 558
255700 558
255800 558
255900 558
256000 558
256100 558
256200 558
256300 558
256400 558
256500 558
256600 558
256700 558
256800 558
256900 558
257000 558
257100 558
257200 558
257300 558
257400 558
257500 558
257600 558
257700 558
257800 558
257900 558
258000 558
258100 558
258200 558
258300 558
258400 558
258500 558
258600 558
258700 558
258800 558
258900 558
259000 558
259100 558
259200 558
259300 558
259400 558
259500 558
259600 558
259700 558
259800 558
259900 558
260000 558
260100 558
260200 558
260300 558
260400 558
260500 558
260600 558
260700 558
260800 558
260900 558
261000 558
261100 558
261200 558
261300 558
261400 558
261500 558
261600 558
261700 558
261800 558
261900 558
262000 558
262100 558
262200 558
262300 558
262400 558
262500 558
262600 558
262700 558
262800 558
262900 558
263000 558
263100 558
263200 558
263300 558
263400 558
263500 559
263600 559
263700 559
263800 559
263900 559
264000 559
264100 559
264200 559
264300 559
264400 559
264500 559
264600 559
264700 559
264800 559
264900 559
265000 559
265100 559
265200 559
265300 559
265400 559
265500 559
265600 559
265700 559
265800 559
265900 559
266000 559
266100 559
266200 559
266300 559
266400 559
266500 559
266600 559
266700 559
266800 559
266900 559
267000 559
267100 559
267200 559
267300 559
267400 559
267500 559
267600 559
267700 559
267800 559
267900 559
268000 559
268100 559
268200 559
268300 559
268400 559
268500 559
268600 559
268700 559
268800 559
268900 559
269000 559
269100 559
269200 559
269300 559
269400 559
269500 559
269600 559
269700 559
269800 559
269900 559
270000 559
270100 559
270200 559
270300 559
270400 559
270500 559
270600 559
270700 559
270800 559
270900 559
271000 559
271100 559
271200 559
271300 559
271400 559
271500 559
271600 559
271700 559
271800 559
271900 559
272000 559
272100 559
272200 559
272300 559
272400 559
272500 559
272600 559
272700 559
272800 559
272900 559
273000 559
273100 559
273200 559
273300 559
273400 559
273500 559
273600 559
273700 559
273800 559
273900 559
274000 559
274100 559
274200 559
274300 559
274400 559
274500 559
274600 559
274700 559
274800 559
274900 559
275000 559
275100 559
275200 559
275300 559
275400 559
275500 559
275600 559
275700 559
275800 559
275900 559
276000 559
276100 559
276200 559
276300 559
276400 559
276500 559
276600 559
276700 559
276800 559
276900 559
277000 559
277100 559
277200 559
277300 559
277400 559
277500 559
277600 559
277700 559
277800 559
277900 559
278000 559
278100 559
278200 559
278300 559
278400 559
278500 559
278600 559
278700 559
278800 559
278900 559
279000 559
279100 559
279200 559
279300 559
279400 559
279500 559
279600 559
279700 559
279800 559
279900 559
280000 559
280100 559
280200 559
280300 559
280400 559
280500 559
280600 559
280700 559
280800 559
