# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.00116857
2100 0.00111014
2200 0.00116857
2300 0.00140229
2400 0.001636
2500 0.00181129
2600 0.00192814
2700 0.00216186
2800 0.00216186
2900 0.00227872
3000 0.00257086
3100 0.00268772
3200 0.002863
3300 0.00303829
3400 0.00303829
3500 0.00315514
3600 0.00315514
3700 0.003272
3800 0.00333043
3900 0.00344729
4000 0.00356414
4100 0.00362257
4200 0.003681
4300 0.00385629
4400 0.00379786
4500 0.00391472
4600 0.00403157
4700 0.00403157
4800 0.00420686
4900 0.00426529
5000 0.00444057
5100 0.00455743
5200 0.00473272
5300 0.00479115
5400 0.004908
5500 0.004908
5600 0.00508329
5700 0.00520015
5800 0.005317
5900 0.00549229
6000 0.00566757
6100 0.00590129
6200 0.00595972
6300 0.00607657
6400 0.00625186
6500 0.006135
6600 0.006135
6700 0.00636872
6800 0.00648557
6900 0.00660243
7000 0.00666086
7100 0.00671929
7200 0.00689457
7300 0.00689457
7400 0.00701143
7500 0.00718672
7600 0.007362
7700 0.00747886
7800 0.00753729
7900 0.00765415
8000 0.00771258
8100 0.00788786
8200 0.00818
8300 0.00841372
8400 0.00853058
8500 0.00876429
8600 0.00882272
8700 0.00905643
8800 0.00923172
8900 0.00923172
9000 0.009407
9100 0.00946543
9200 0.00969915
9300 0.009816
9400 0.00993286
9500 0.0100497
9600 0.0102834
9700 0.0104587
9800 0.0105171
9900 0.0106924
10000 0.0107509
10100 0.0109261
10200 0.0111599
10300 0.0112767
10400 0.0115104
10500 0.0115104
10600 0.011452
10700 0.0115689
10800 0.0116857
10900 0.011861
11000 0.0119779
11100 0.0122116
11200 0.0124453
11300 0.0125621
11400 0.012679
11500 0.0127374
11600 0.0129127
11700 0.013088
11800 0.0132049
11900 0.0132049
12000 0.013497
12100 0.0137307
12200 0.0140229
12300 0.0140229
12400 0.0141397
12500 0.0141981
12600 0.0144319
12700 0.0146072
12800 0.0146656
12900 0.0146072
13000 0.0146656
13100 0.0146656
13200 0.0147824
13300 0.0149577
13400 0.0150746
13500 0.0151914
13600 0.0154252
13700 0.0154836
13800 0.0157757
13900 0.015951
14000 0.0160094
14100 0.0160679
14200 0.0161263
14300 0.0163016
14400 0.0165353
14500 0.0165937
14600 0.016769
14700 0.0170027
14800 0.0171196
14900 0.0172364
15000 0.0173533
15100 0.0174117
15200 0.0176454
15300 0.0176454
15400 0.0175286
15500 0.017587
15600 0.0176454
15700 0.0177623
15800 0.0178207
15900 0.0178207
16000 0.0179376
16100 0.0180544
16200 0.0182297
16300 0.0182882
16400 0.0182882
16500 0.0182882
16600 0.0183466
16700 0.0182882
16800 0.018405
16900 0.0185803
17000 0.0186387
17100 0.0186972
17200 0.0186387
17300 0.0187556
17400 0.0186972
17500 0.0188724
17600 0.0190477
17700 0.0191646
17800 0.0191646
17900 0.019223
18000 0.0192814
18100 0.0194567
18200 0.019632
18300 0.0196904
18400 0.0199242
18500 0.0200994
18600 0.0202163
18700 0.0203332
18800 0.02045
18900 0.02045
19000 0.0206837
19100 0.0208006
19200 0.0209174
19300 0.0210927
19400 0.021268
19500 0.0211512
19600 0.021268
19700 0.0215017
19800 0.0216186
19900 0.0219107
20000 0.0220276
20100 0.0222029
20200 0.0222613
20300 0.022495
20400 0.0227287
20500 0.0227872
20600 0.0228456
20700 0.022904
20800 0.022904
20900 0.022904
21000 0.0229624
21100 0.0231377
21200 0.0231962
21300 0.023313
21400 0.0233714
21500 0.0233714
21600 0.0234883
21700 0.0236052
21800 0.023722
21900 0.0238973
22000 0.0240142
