# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.0478656
2100 0.030634
2200 0.030634
2300 0.0229755
2400 0.0268047
2500 0.0421217
2600 0.0516948
2700 0.0593533
2800 0.0593533
2900 0.0670118
3000 0.0804141
3100 0.0899873
3200 0.086158
3300 0.10339
3400 0.109133
3500 0.116792
3600 0.120621
3700 0.134024
3800 0.147426
3900 0.15317
4000 0.162743
4100 0.179975
4200 0.183804
4300 0.187633
4400 0.20295
4500 0.214438
4600 0.222096
4700 0.22784
4800 0.237413
4900 0.248901
5000 0.25273
5100 0.258474
5200 0.264218
5300 0.271876
5400 0.279535
5500 0.281449
5600 0.300596
5700 0.30634
5800 0.323571
5900 0.333144
6000 0.335059
6100 0.336974
6200 0.342717
6300 0.35612
6400 0.361864
6500 0.367607
6600 0.369522
6700 0.371437
6800 0.375266
6900 0.382924
7000 0.398241
7100 0.4059
7200 0.4059
7300 0.409729
7400 0.419302
7500 0.423132
7600 0.428875
7700 0.434619
7800 0.434619
7900 0.440363
8000 0.453766
8100 0.459509
8200 0.463339
8300 0.467168
8400 0.478656
8500 0.484399
8600 0.488229
8700 0.495887
8800 0.503546
8900 0.511204
9000 0.516948
9100 0.522692
9200 0.520777
9300 0.526521
9400 0.528436
9500 0.53418
9600 0.539924
9700 0.547582
9800 0.549497
9900 0.55524
10000 0.560984
10100 0.566728
10200 0.570557
10300 0.582045
10400 0.58396
10500 0.587789
10600 0.591618
10700 0.593533
10800 0.595448
10900 0.595448
11000 0.595448
11100 0.601191
11200 0.601191
11300 0.603106
11400 0.60885
11500 0.610765
11600 0.612679
11700 0.614594
11800 0.616508
11900 0.620338
12000 0.624167
12100 0.627996
12200 0.63374
12300 0.643313
12400 0.645228
12500 0.645228
12600 0.645228
12700 0.649057
12800 0.656715
12900 0.65863
13000 0.660545
13100 0.666289
13200 0.668203
13300 0.672032
13400 0.675862
13500 0.679691
13600 0.68352
13700 0.687349
13800 0.691179
13900 0.691179
14000 0.695008
14100 0.698837
14200 0.700752
14300 0.702666
14400 0.704581
14500 0.704581
14600 0.704581
14700 0.706496
14800 0.710325
14900 0.714154
15000 0.717983
15100 0.721813
15200 0.721813
15300 0.725642
15400 0.729471
15500 0.729471
15600 0.7333
15700 0.735215
15800 0.73713
15900 0.739044
16000 0.740959
16100 0.742873
16200 0.744788
16300 0.746703
16400 0.748617
16500 0.750532
16600 0.750532
16700 0.754361
16800 0.763934
16900 0.765849
17000 0.765849
17100 0.773507
17200 0.783081
17300 0.78691
17400 0.78691
17500 0.790739
17600 0.790739
17700 0.792654
17800 0.796483
17900 0.798398
18000 0.800312
18100 0.802227
18200 0.809885
18300 0.809885
18400 0.815629
18500 0.817544
18600 0.817544
18700 0.817544
18800 0.817544
18900 0.817544
19000 0.819458
19100 0.823288
19200 0.823288
19300 0.823288
19400 0.827117
19500 0.827117
19600 0.829031
19700 0.829031
19800 0.829031
19900 0.830946
20000 0.832861
20100 0.832861
20200 0.834775
20300 0.838605
20400 0.838605
20500 0.840519
20600 0.838605
20700 0.840519
20800 0.842434
20900 0.844348
21000 0.844348
21100 0.844348
21200 0.844348
21300 0.844348
21400 0.848178
21500 0.848178
21600 0.850092
21700 0.850092
21800 0.850092
21900 0.853922
22000 0.853922
22100 0.855836
22200 0.859665
22300 0.86158
22400 0.863495
22500 0.865409
22600 0.865409
22700 0.865409
22800 0.865409
22900 0.865409
