# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.00116857
2100 0.00111014
2200 0.00105171
2300 0.001227
2400 0.00146072
2500 0.00157757
2600 0.00169443
2700 0.00192814
2800 0.00181129
2900 0.00192814
3000 0.00222029
3100 0.00227872
3200 0.00239557
3300 0.00257086
3400 0.002454
3500 0.00251243
3600 0.00227872
3700 0.00222029
3800 0.00216186
3900 0.00222029
4000 0.00227872
4100 0.00227872
4200 0.00233714
4300 0.002454
4400 0.00227872
4500 0.00239557
4600 0.00239557
4700 0.00227872
4800 0.002454
4900 0.00233714
5000 0.002454
5100 0.00251243
5200 0.00257086
5300 0.00262929
5400 0.00268772
5500 0.00268772
5600 0.00274614
5700 0.00280457
5800 0.00292143
5900 0.00303829
6000 0.00309672
6100 0.003272
6200 0.00321357
6300 0.00321357
6400 0.003272
6500 0.00315514
6600 0.00297986
6700 0.00321357
6800 0.003272
6900 0.00333043
7000 0.003272
7100 0.00321357
7200 0.00338886
7300 0.003272
7400 0.00333043
7500 0.00338886
7600 0.00350572
7700 0.00350572
7800 0.00356414
7900 0.00356414
8000 0.00344729
8100 0.00356414
8200 0.00385629
8300 0.00403157
8400 0.00397314
8500 0.00409
8600 0.00409
8700 0.00426529
8800 0.00432372
8900 0.00414843
9000 0.00426529
9100 0.00432372
9200 0.00444057
9300 0.00444057
9400 0.00438215
9500 0.00432372
9600 0.00438215
9700 0.00444057
9800 0.004499
9900 0.004499
10000 0.00444057
10100 0.00455743
10200 0.00467429
10300 0.00461586
10400 0.00473272
10500 0.00461586
10600 0.00467429
10700 0.00467429
10800 0.00479115
10900 0.00484957
11000 0.004908
11100 0.00508329
11200 0.00514172
11300 0.00508329
11400 0.00514172
11500 0.00508329
11600 0.00514172
11700 0.00514172
11800 0.00508329
11900 0.00496643
12000 0.00520015
12100 0.005317
12200 0.00537543
12300 0.00525857
12400 0.005317
12500 0.005317
12600 0.00549229
12700 0.00555072
12800 0.00537543
12900 0.00525857
13000 0.005317
13100 0.00508329
13200 0.00508329
13300 0.00525857
13400 0.00520015
13500 0.00520015
13600 0.005317
13700 0.005317
13800 0.00549229
13900 0.00566757
14000 0.00578443
14100 0.00566757
14200 0.00578443
14300 0.00584286
14400 0.00595972
14500 0.00595972
14600 0.00607657
14700 0.006135
14800 0.00607657
14900 0.00607657
15000 0.00601815
15100 0.00607657
15200 0.00619343
15300 0.006135
15400 0.00601815
15500 0.00590129
15600 0.00584286
15700 0.00584286
15800 0.00578443
15900 0.00560915
16000 0.00566757
16100 0.005726
16200 0.00578443
16300 0.00590129
16400 0.00590129
16500 0.00584286
16600 0.00584286
16700 0.005726
16800 0.00584286
16900 0.00584286
17000 0.00578443
17100 0.00584286
17200 0.005726
17300 0.00578443
17400 0.00560915
17500 0.00566757
17600 0.00566757
17700 0.005726
17800 0.00566757
17900 0.00560915
18000 0.00560915
18100 0.005726
18200 0.00590129
18300 0.00590129
18400 0.00595972
18500 0.00607657
18600 0.006135
18700 0.006135
18800 0.00607657
18900 0.006135
19000 0.00631029
19100 0.00631029
19200 0.00631029
19300 0.00636872
19400 0.00625186
19500 0.006135
19600 0.006135
19700 0.00631029
19800 0.00636872
19900 0.00648557
20000 0.006544
20100 0.00660243
20200 0.00666086
20300 0.00677772
20400 0.00689457
20500 0.006953
20600 0.00689457
20700 0.00701143
20800 0.006953
20900 0.00689457
21000 0.006953
21100 0.00689457
21200 0.006953
21300 0.00701143
21400 0.00683615
21500 0.00683615
21600 0.00689457
21700 0.006953
21800 0.00701143
21900 0.00706986
22000 0.00701143
