# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.00116857
2100 0.00111014
2200 0.00105171
2300 0.001227
2400 0.00146072
2500 0.001636
2600 0.00175286
2700 0.00198657
2800 0.00198657
2900 0.00210343
3000 0.00239557
3100 0.00251243
3200 0.00268772
3300 0.002863
3400 0.00280457
3500 0.00292143
3600 0.00274614
3700 0.00280457
3800 0.00274614
3900 0.00280457
4000 0.00292143
4100 0.00297986
4200 0.00303829
4300 0.00315514
4400 0.00309672
4500 0.00321357
4600 0.00321357
4700 0.00309672
4800 0.003272
4900 0.003272
5000 0.00338886
5100 0.00344729
5200 0.00350572
5300 0.00356414
5400 0.00362257
5500 0.00362257
5600 0.00379786
5700 0.00379786
5800 0.00391472
5900 0.00409
6000 0.00426529
6100 0.00444057
6200 0.00432372
6300 0.00432372
6400 0.00444057
6500 0.00432372
6600 0.00420686
6700 0.00444057
6800 0.00455743
6900 0.00461586
7000 0.00461586
7100 0.00455743
7200 0.00467429
7300 0.00455743
7400 0.00461586
7500 0.00473272
7600 0.00479115
7700 0.00484957
7800 0.004908
7900 0.00496643
8000 0.00484957
8100 0.00496643
8200 0.00525857
8300 0.00549229
8400 0.00555072
8500 0.00578443
8600 0.005726
8700 0.00590129
8800 0.00595972
8900 0.005726
9000 0.00584286
9100 0.00590129
9200 0.006135
9300 0.00625186
9400 0.00631029
9500 0.00636872
9600 0.006544
9700 0.00660243
9800 0.00666086
9900 0.00677772
10000 0.00671929
10100 0.00671929
10200 0.00689457
10300 0.00689457
10400 0.00712829
10500 0.00712829
10600 0.00712829
10700 0.00718672
10800 0.00724515
10900 0.007362
11000 0.00753729
11100 0.00771258
11200 0.00794629
11300 0.00800472
11400 0.00812158
11500 0.00812158
11600 0.00823843
11700 0.00841372
11800 0.00841372
11900 0.00835529
12000 0.00864743
12100 0.00882272
12200 0.00905643
12300 0.00893958
12400 0.00893958
12500 0.00882272
12600 0.008998
12700 0.00923172
12800 0.00911486
12900 0.008998
13000 0.00917329
13100 0.00911486
13200 0.00905643
13300 0.00917329
13400 0.00917329
13500 0.00917329
13600 0.009407
13700 0.00952386
13800 0.00969915
13900 0.009816
14000 0.00999129
14100 0.0100497
14200 0.0100497
14300 0.0100497
14400 0.010225
14500 0.0101666
14600 0.0102834
14700 0.0104587
14800 0.0105171
14900 0.0104587
15000 0.0105756
15100 0.0107509
15200 0.0108677
15300 0.0108093
15400 0.0108093
15500 0.0109261
15600 0.0109846
15700 0.0109261
15800 0.0108677
15900 0.0106924
16000 0.0107509
16100 0.0106924
16200 0.0107509
16300 0.0108677
16400 0.0107509
16500 0.0107509
16600 0.0107509
16700 0.010634
16800 0.0108093
16900 0.0109261
17000 0.0109261
17100 0.011043
17200 0.0109846
17300 0.011043
17400 0.011043
17500 0.011043
17600 0.0111014
17700 0.0111599
17800 0.011043
17900 0.0109846
18000 0.011043
18100 0.0111599
18200 0.0113351
18300 0.0112767
18400 0.0113351
18500 0.0113351
18600 0.0112767
18700 0.0113351
18800 0.0112767
18900 0.0113936
19000 0.0115689
19100 0.0116273
19200 0.0116273
19300 0.0116857
19400 0.0116273
19500 0.011452
19600 0.0115104
19700 0.0116857
19800 0.0117441
19900 0.0119779
20000 0.0120363
20100 0.0120947
20200 0.0121531
20300 0.0123284
20400 0.0125037
20500 0.0125037
20600 0.0125037
20700 0.0126206
20800 0.0126206
20900 0.012679
21000 0.0127374
21100 0.0127959
21200 0.0127959
21300 0.0127959
21400 0.0127959
21500 0.0127959
21600 0.0128543
21700 0.0129127
21800 0.0130296
21900 0.013088
22000 0.013088
