0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.311399535038194397e-01
2.000000000000000000e+00 7.787490667552308121e-01
3.000000000000000000e+00 7.549445101295250149e-01
4.000000000000000000e+00 7.583451610760544304e-01
5.000000000000000000e+00 7.617458120225839568e-01
6.000000000000000000e+00 7.481432082364662950e-01
7.000000000000000000e+00 7.447425572899368795e-01
8.000000000000000000e+00 7.753484158087013967e-01
9.000000000000000000e+00 7.515438591829957105e-01
1.000000000000000000e+01 7.515438591829957105e-01
1.100000000000000000e+01 7.481432082364662950e-01
1.200000000000000000e+01 7.073353968781135315e-01
1.300000000000000000e+01 7.617458120225839568e-01
1.400000000000000000e+01 7.311399535038194397e-01
1.500000000000000000e+01 7.175373497177016668e-01
1.600000000000000000e+01 7.447425572899368795e-01
1.700000000000000000e+01 7.617458120225839568e-01
1.800000000000000000e+01 7.753484158087013967e-01
1.900000000000000000e+01 7.243386516107604978e-01
2.000000000000000000e+01 7.447425572899368795e-01
2.100000000000000000e+01 7.311399535038194397e-01
2.200000000000000000e+01 7.651464629691131503e-01
2.300000000000000000e+01 7.311399535038194397e-01
2.400000000000000000e+01 7.379412553968780486e-01
2.500000000000000000e+01 7.379412553968780486e-01
2.600000000000000000e+01 7.719477648621719812e-01
2.700000000000000000e+01 7.583451610760544304e-01
2.800000000000000000e+01 7.447425572899368795e-01
2.900000000000000000e+01 7.821497177017602276e-01
3.000000000000000000e+01 7.583451610760544304e-01
3.100000000000000000e+01 7.583451610760544304e-01
3.200000000000000000e+01 7.447425572899368795e-01
3.300000000000000000e+01 7.345406044503486331e-01
3.400000000000000000e+01 7.447425572899368795e-01
3.500000000000000000e+01 7.753484158087013967e-01
3.600000000000000000e+01 7.345406044503486331e-01
3.700000000000000000e+01 7.379412553968780486e-01
3.800000000000000000e+01 7.107360478246429469e-01
3.900000000000000000e+01 7.651464629691131503e-01
4.000000000000000000e+01 7.549445101295250149e-01
4.100000000000000000e+01 7.413419063434074641e-01
4.200000000000000000e+01 7.685471139156426768e-01
4.300000000000000000e+01 7.311399535038194397e-01
4.400000000000000000e+01 7.651464629691131503e-01
4.500000000000000000e+01 7.209380006642311933e-01
4.600000000000000000e+01 7.889510195948189475e-01
4.700000000000000000e+01 7.379412553968780486e-01
4.800000000000000000e+01 7.345406044503486331e-01
4.900000000000000000e+01 7.515438591829957105e-01
5.000000000000000000e+01 7.821497177017602276e-01
