# Time-averaged data for fix myat1
# TimeStep v_nO
33900 507
34000 508
34100 509
34200 509
34300 509
34400 509
34500 509
34600 509
34700 509
34800 509
34900 510
35000 510
35100 510
35200 510
35300 510
35400 510
35500 510
35600 510
35700 510
35800 510
35900 511
36000 511
36100 511
36200 511
36300 511
36400 511
36500 511
36600 511
36700 511
36800 511
36900 511
37000 511
37100 511
37200 511
37300 511
37400 511
37500 511
37600 511
37700 511
37800 511
37900 511
38000 511
38100 511
38200 511
38300 511
38400 511
38500 512
38600 512
38700 512
38800 512
38900 512
39000 512
39100 512
39200 512
39300 512
39400 512
39500 512
39600 512
39700 512
39800 512
39900 512
40000 513
40100 513
40200 513
40300 513
40400 513
40500 513
40600 513
40700 513
40800 513
40900 513
41000 513
41100 513
41200 513
41300 513
41400 513
41500 513
41600 513
41700 513
41800 513
41900 513
42000 513
42100 513
42200 513
42300 513
42400 513
42500 513
42600 513
42700 513
42800 513
42900 513
43000 513
43100 513
43200 513
43300 513
43400 514
43500 514
43600 514
43700 514
43800 514
43900 514
44000 514
44100 514
44200 514
44300 514
44400 514
44500 514
44600 514
44700 514
44800 514
44900 514
45000 514
45100 514
45200 514
45300 514
45400 514
45500 514
45600 514
45700 514
45800 514
45900 514
46000 514
46100 514
46200 514
46300 514
46400 514
46500 514
46600 514
46700 514
46800 514
46900 514
47000 514
47100 514
47200 514
47300 514
47400 514
47500 514
47600 514
47700 514
47800 514
47900 514
48000 514
48100 514
48200 514
48300 514
48400 514
48500 514
48600 514
48700 514
48800 514
48900 514
49000 514
49100 514
49200 514
49300 514
49400 514
49500 514
49600 514
49700 514
49800 514
49900 514
50000 514
50100 514
50200 514
50300 514
50400 514
50500 514
50600 514
50700 514
50800 514
50900 514
51000 514
51100 514
51200 514
51300 514
51400 514
51500 514
51600 514
51700 514
51800 514
51900 514
52000 515
52100 515
52200 515
52300 515
52400 515
52500 515
52600 515
52700 515
52800 515
52900 515
53000 515
53100 515
53200 515
53300 515
53400 515
53500 515
53600 515
53700 515
53800 515
53900 515
54000 515
54100 515
54200 515
54300 515
54400 515
54500 516
54600 516
54700 516
54800 516
54900 516
55000 516
55100 516
55200 516
55300 516
55400 516
55500 516
55600 516
55700 516
55800 516
55900 516
56000 516
56100 516
56200 516
56300 516
56400 516
56500 516
56600 516
56700 517
56800 517
56900 517
57000 517
57100 517
57200 517
57300 517
57400 517
57500 517
57600 517
57700 517
57800 517
57900 517
58000 517
58100 517
58200 517
58300 517
58400 517
58500 517
58600 517
58700 517
58800 517
58900 517
59000 517
59100 517
59200 517
59300 517
59400 517
59500 517
59600 517
59700 517
59800 517
59900 517
60000 517
60100 517
60200 517
60300 517
60400 517
60500 517
60600 517
60700 517
60800 517
60900 517
61000 517
61100 517
61200 517
61300 517
61400 517
61500 517
61600 517
61700 517
61800 517
61900 517
62000 517
62100 517
62200 517
62300 517
62400 517
62500 517
62600 517
62700 517
62800 517
62900 517
63000 517
63100 517
63200 517
63300 517
63400 517
63500 517
63600 517
63700 517
63800 518
63900 518
64000 518
64100 518
64200 518
64300 518
64400 518
64500 518
64600 518
64700 518
64800 518
64900 518
65000 518
65100 518
65200 518
65300 518
65400 518
65500 518
65600 518
65700 519
65800 519
65900 519
66000 519
66100 519
66200 519
66300 519
66400 519
66500 519
66600 519
66700 519
66800 519
66900 519
67000 519
67100 519
67200 519
67300 519
67400 519
67500 519
67600 519
67700 519
67800 519
67900 519
68000 519
68100 519
68200 519
68300 519
68400 519
68500 519
68600 519
68700 519
68800 519
68900 520
69000 520
69100 520
69200 520
69300 521
69400 521
69500 521
69600 521
69700 521
69800 521
69900 521
70000 521
70100 522
70200 522
70300 522
70400 522
70500 522
70600 522
70700 522
70800 522
70900 522
71000 522
71100 522
71200 522
71300 522
71400 522
71500 522
71600 522
71700 522
71800 522
71900 522
72000 522
72100 522
72200 522
72300 522
72400 522
72500 522
72600 522
72700 522
72800 522
72900 522
73000 522
73100 522
73200 522
73300 522
73400 522
73500 522
73600 522
73700 522
73800 522
73900 522
74000 522
74100 522
74200 522
74300 522
74400 522
74500 522
74600 522
74700 522
74800 522
74900 522
75000 522
75100 522
75200 522
75300 522
75400 522
75500 522
75600 522
75700 522
75800 522
75900 522
76000 522
76100 522
76200 522
76300 522
76400 522
76500 522
76600 522
76700 522
76800 522
76900 522
77000 522
77100 522
77200 522
77300 522
77400 522
77500 522
77600 522
77700 522
77800 522
77900 522
78000 522
78100 522
78200 522
78300 522
78400 522
78500 522
78600 523
78700 523
78800 523
78900 523
79000 523
79100 523
79200 523
79300 523
79400 523
79500 523
79600 523
79700 523
79800 523
79900 523
80000 523
80100 523
80200 523
80300 523
80400 523
80500 523
80600 523
80700 523
80800 523
80900 523
81000 523
81100 523
81200 523
81300 523
81400 523
81500 523
81600 523
81700 523
81800 523
81900 523
82000 523
82100 523
82200 523
82300 523
82400 523
82500 523
82600 523
82700 523
82800 523
82900 523
83000 523
83100 523
83200 523
83300 523
83400 523
83500 523
83600 523
83700 523
83800 523
83900 523
84000 523
84100 523
84200 523
84300 523
84400 523
84500 523
84600 523
84700 523
84800 523
84900 523
85000 523
85100 523
85200 523
85300 523
85400 523
85500 523
85600 523
85700 523
85800 523
85900 523
86000 523
86100 523
86200 523
86300 523
86400 523
86500 523
86600 523
86700 523
86800 523
86900 523
87000 523
87100 523
87200 523
87300 523
87400 523
87500 523
87600 523
87700 523
87800 523
87900 523
88000 523
88100 523
88200 523
88300 523
88400 523
88500 523
88600 523
88700 523
88800 523
88900 523
89000 523
89100 523
89200 523
89300 523
89400 523
89500 523
89600 523
89700 523
89800 523
89900 523
90000 523
90100 523
90200 523
90300 523
90400 523
90500 523
90600 523
90700 523
90800 523
90900 523
91000 524
91100 524
91200 524
91300 524
91400 524
91500 524
91600 524
91700 524
91800 524
91900 524
92000 524
92100 524
92200 524
92300 524
92400 524
92500 524
92600 524
92700 524
92800 524
92900 524
93000 524
93100 524
93200 524
93300 524
93400 524
93500 524
93600 524
93700 524
93800 524
93900 524
94000 524
94100 524
94200 524
94300 524
94400 524
94500 524
94600 524
94700 524
94800 524
94900 524
95000 524
95100 524
95200 524
95300 524
95400 524
95500 524
95600 524
95700 524
95800 524
95900 524
96000 524
96100 524
96200 524
96300 524
96400 524
96500 524
96600 524
96700 524
96800 524
96900 524
97000 524
97100 524
97200 524
97300 524
97400 524
97500 524
97600 524
97700 524
97800 524
97900 524
98000 524
98100 524
98200 524
98300 524
98400 524
98500 524
98600 524
98700 524
98800 524
98900 524
99000 524
99100 524
99200 524
99300 524
99400 524
99500 524
99600 524
99700 524
99800 524
99900 524
100000 524
100100 524
100200 524
100300 524
100400 524
100500 524
100600 524
100700 524
100800 524
100900 524
101000 524
101100 524
101200 524
101300 524
101400 524
101500 524
101600 524
101700 524
101800 524
101900 524
102000 524
102100 524
102200 524
102300 524
102400 524
102500 524
102600 524
102700 524
102800 524
102900 524
103000 524
103100 524
103200 524
103300 524
103400 524
103500 524
103600 524
103700 524
103800 524
103900 524
104000 524
104100 524
104200 524
104300 524
104400 524
104500 524
104600 524
104700 524
104800 524
104900 524
105000 524
105100 524
105200 524
105300 524
105400 524
105500 524
105600 524
105700 524
105800 524
105900 524
106000 524
106100 524
106200 524
106300 524
106400 524
106500 524
106600 524
106700 524
106800 524
106900 524
107000 524
107100 524
107200 524
107300 524
107400 524
107500 524
107600 524
107700 524
107800 524
107900 524
108000 524
108100 524
108200 524
108300 524
108400 524
108500 524
108600 524
108700 524
108800 524
108900 524
109000 524
109100 524
109200 524
109300 524
109400 524
109500 524
109600 524
109700 525
109800 525
109900 525
110000 525
110100 525
110200 525
110300 525
110400 525
110500 525
110600 525
110700 525
110800 525
110900 525
111000 525
111100 525
111200 525
111300 525
111400 525
111500 525
111600 525
111700 525
111800 525
111900 525
112000 525
112100 525
112200 525
112300 525
112400 525
112500 525
112600 525
112700 525
112800 525
112900 525
113000 525
113100 525
113200 525
113300 525
113400 525
113500 525
113600 525
113700 525
113800 525
113900 525
114000 526
114100 526
114200 526
114300 526
114400 526
114500 526
114600 526
114700 526
114800 526
114900 526
115000 526
115100 526
115200 526
115300 526
115400 526
115500 526
115600 526
115700 526
115800 526
115900 526
116000 526
116100 526
116200 526
116300 526
116400 526
116500 526
116600 526
116700 526
116800 526
116900 526
117000 526
117100 526
117200 526
117300 526
117400 526
117500 526
117600 526
117700 526
117800 526
117900 526
118000 526
118100 526
118200 526
118300 526
118400 526
118500 526
118600 526
118700 526
118800 526
118900 526
119000 526
119100 526
119200 526
119300 526
119400 526
119500 526
119600 526
119700 526
119800 526
119900 526
120000 526
120100 526
120200 526
120300 526
120400 526
120500 526
120600 526
120700 526
120800 526
120900 526
121000 526
121100 526
121200 526
121300 526
121400 526
121500 526
121600 526
121700 526
121800 526
121900 526
122000 526
122100 526
122200 526
122300 526
122400 526
122500 526
122600 526
122700 526
122800 526
122900 526
123000 526
123100 526
123200 526
123300 526
123400 526
123500 526
123600 526
123700 526
123800 526
123900 526
124000 526
124100 526
124200 526
124300 526
124400 526
124500 526
124600 526
124700 526
124800 526
124900 526
125000 526
125100 526
125200 526
125300 526
125400 526
125500 526
125600 526
125700 526
125800 526
125900 526
126000 526
126100 526
126200 526
126300 526
126400 526
126500 526
126600 526
126700 526
126800 526
126900 526
127000 526
127100 526
127200 526
127300 526
127400 526
127500 526
127600 526
127700 526
127800 526
127900 526
128000 526
128100 526
128200 526
128300 526
128400 526
128500 526
128600 526
128700 526
128800 526
128900 526
129000 526
129100 526
129200 526
129300 526
129400 526
129500 526
129600 526
129700 526
129800 526
129900 526
130000 526
130100 526
130200 526
130300 526
130400 526
130500 526
130600 526
130700 526
130800 526
130900 526
131000 526
131100 526
131200 526
131300 526
131400 526
131500 526
131600 526
131700 526
131800 526
131900 526
132000 526
132100 526
132200 526
132300 526
132400 526
132500 526
132600 526
132700 526
132800 526
132900 526
133000 526
133100 526
133200 526
133300 526
133400 526
133500 526
133600 526
133700 526
133800 526
133900 526
134000 526
134100 526
134200 526
134300 526
134400 526
134500 526
134600 526
134700 526
134800 526
134900 526
135000 526
135100 526
135200 527
135300 527
135400 527
135500 527
135600 527
135700 527
135800 527
135900 527
136000 527
136100 527
136200 527
136300 527
136400 527
136500 527
136600 527
136700 527
136800 527
136900 527
137000 527
137100 527
137200 527
137300 527
137400 527
137500 527
137600 527
137700 527
137800 527
137900 527
138000 527
138100 527
138200 527
138300 527
138400 527
138500 527
138600 527
138700 527
138800 527
138900 527
139000 527
139100 527
139200 527
139300 527
139400 528
139500 528
139600 528
139700 528
139800 528
139900 528
140000 528
140100 528
140200 528
140300 528
140400 528
140500 528
140600 528
140700 528
140800 528
140900 528
141000 528
141100 528
141200 528
141300 528
141400 528
141500 528
141600 528
141700 528
141800 528
141900 528
142000 528
142100 528
142200 528
142300 528
142400 528
142500 528
142600 528
142700 528
142800 528
142900 528
143000 528
143100 528
143200 528
143300 528
143400 528
143500 528
143600 528
143700 528
143800 528
143900 528
144000 528
144100 528
144200 528
144300 528
144400 528
144500 528
144600 528
144700 528
144800 528
144900 528
145000 528
145100 528
145200 528
145300 528
145400 528
145500 528
145600 528
145700 528
145800 528
145900 528
146000 528
146100 528
146200 528
146300 528
146400 528
146500 528
146600 528
146700 528
146800 528
146900 528
147000 528
147100 528
147200 528
147300 528
147400 528
147500 528
147600 528
147700 529
147800 529
147900 529
148000 529
148100 529
148200 529
148300 529
148400 529
148500 529
148600 529
148700 529
148800 529
148900 529
149000 529
149100 529
149200 529
149300 529
149400 529
149500 529
149600 529
149700 529
149800 529
149900 529
150000 529
150100 529
150200 529
150300 529
150400 529
150500 529
150600 529
150700 529
150800 529
150900 529
151000 529
151100 529
151200 529
151300 529
151400 529
151500 529
151600 529
151700 529
151800 529
151900 529
152000 529
152100 529
152200 529
152300 529
152400 529
152500 529
152600 529
152700 529
152800 529
152900 529
153000 529
153100 529
153200 529
153300 529
153400 529
153500 529
153600 529
153700 529
153800 529
153900 529
154000 529
154100 529
154200 529
154300 529
154400 529
154500 529
154600 529
154700 529
154800 529
154900 529
155000 529
155100 529
155200 529
155300 529
155400 529
155500 529
155600 529
155700 529
155800 529
155900 529
156000 529
156100 529
156200 529
156300 529
156400 529
156500 529
156600 529
156700 529
156800 529
156900 529
157000 529
157100 529
157200 529
157300 529
157400 529
157500 529
157600 529
157700 529
157800 529
157900 529
158000 529
158100 529
158200 529
158300 529
158400 529
158500 529
158600 529
158700 529
158800 529
158900 529
159000 529
159100 529
159200 529
159300 529
159400 529
159500 529
159600 529
159700 529
159800 529
159900 529
160000 529
160100 529
160200 529
160300 529
160400 529
160500 529
160600 529
160700 529
160800 529
160900 529
161000 529
161100 529
161200 529
161300 529
161400 529
161500 529
161600 530
161700 530
161800 530
161900 530
162000 530
162100 530
162200 530
162300 530
162400 530
162500 530
162600 530
162700 530
162800 530
162900 530
163000 530
163100 530
163200 530
163300 530
163400 530
163500 530
163600 530
163700 530
163800 530
163900 530
164000 530
164100 530
164200 531
164300 531
164400 531
164500 531
164600 531
164700 531
164800 531
164900 531
165000 531
165100 531
165200 531
165300 531
165400 531
165500 531
165600 531
165700 531
165800 531
165900 531
166000 531
166100 531
166200 531
166300 531
166400 531
166500 531
166600 531
166700 531
166800 531
166900 531
167000 531
167100 531
167200 531
167300 531
167400 531
167500 531
167600 531
167700 531
167800 531
167900 531
168000 531
168100 531
168200 531
168300 531
168400 531
168500 531
168600 531
168700 531
168800 531
168900 531
169000 531
169100 531
169200 531
169300 531
169400 531
169500 531
169600 531
169700 531
169800 531
169900 531
170000 531
170100 531
170200 531
170300 531
170400 531
170500 531
170600 531
170700 531
170800 531
170900 531
171000 531
171100 531
171200 531
171300 531
171400 531
171500 531
171600 531
171700 531
171800 531
171900 531
172000 531
172100 531
172200 531
172300 531
172400 531
172500 531
172600 531
172700 531
172800 531
172900 531
173000 531
173100 531
173200 531
173300 531
173400 531
173500 531
173600 531
173700 531
173800 531
173900 531
174000 531
174100 531
174200 531
174300 531
174400 531
174500 531
174600 531
174700 531
174800 531
174900 531
175000 531
175100 531
175200 531
175300 531
175400 531
175500 531
175600 531
175700 531
175800 531
175900 531
176000 531
176100 531
176200 531
176300 531
176400 531
176500 531
176600 531
176700 531
176800 531
176900 531
177000 531
177100 531
177200 531
177300 531
177400 531
177500 531
177600 531
177700 531
177800 531
177900 531
178000 531
178100 531
178200 531
178300 531
178400 531
178500 531
178600 531
178700 531
178800 531
178900 531
179000 531
179100 531
179200 531
179300 531
179400 531
179500 531
179600 531
179700 531
179800 531
179900 531
180000 531
180100 531
180200 531
180300 531
180400 531
180500 531
180600 531
180700 531
180800 531
180900 531
181000 531
181100 531
181200 531
181300 531
181400 531
181500 531
181600 531
181700 531
181800 531
181900 531
182000 531
182100 531
182200 531
182300 531
182400 531
182500 531
182600 531
182700 531
182800 531
182900 531
183000 531
183100 531
183200 531
183300 531
183400 531
183500 531
183600 531
183700 531
183800 531
183900 531
184000 531
184100 531
184200 531
184300 531
184400 531
184500 531
184600 531
184700 531
184800 531
184900 531
185000 531
185100 531
185200 531
185300 531
185400 531
185500 531
185600 531
185700 531
185800 531
185900 531
186000 531
186100 531
186200 531
186300 531
186400 531
186500 531
186600 532
186700 532
186800 532
186900 532
187000 532
187100 532
187200 532
187300 532
187400 532
187500 532
187600 532
187700 532
187800 532
187900 532
188000 532
188100 532
188200 532
188300 532
188400 532
188500 532
188600 532
188700 532
188800 532
188900 532
189000 532
189100 532
189200 532
189300 532
189400 532
189500 532
189600 532
189700 532
189800 532
189900 532
190000 532
190100 532
190200 532
190300 532
190400 532
190500 532
190600 532
190700 532
190800 532
190900 532
191000 532
191100 532
191200 532
191300 532
191400 532
191500 532
191600 532
191700 532
191800 532
191900 532
192000 532
192100 532
192200 532
192300 532
192400 532
192500 532
192600 532
192700 532
192800 532
192900 532
193000 532
193100 532
193200 532
193300 532
193400 532
193500 532
193600 532
193700 532
193800 532
193900 532
194000 532
194100 532
194200 532
194300 532
194400 532
194500 532
194600 532
194700 532
194800 532
194900 532
195000 532
195100 532
195200 532
195300 532
195400 532
195500 532
195600 532
195700 532
195800 532
195900 532
196000 532
196100 532
196200 532
196300 532
196400 532
196500 532
196600 532
196700 532
196800 532
196900 532
197000 532
197100 532
197200 532
197300 532
197400 532
197500 532
197600 532
197700 532
197800 532
197900 532
198000 532
198100 532
198200 532
198300 532
198400 532
198500 532
198600 532
198700 532
198800 532
198900 532
199000 532
199100 532
199200 532
199300 532
199400 532
199500 532
199600 532
199700 532
199800 532
199900 532
200000 532
200100 532
200200 532
200300 532
200400 532
200500 532
200600 532
200700 532
200800 532
200900 532
201000 532
201100 532
201200 532
201300 532
201400 532
201500 532
201600 532
201700 532
201800 532
201900 532
202000 532
202100 532
202200 532
202300 532
202400 532
202500 532
202600 532
202700 532
202800 532
202900 532
203000 532
203100 532
203200 532
203300 532
203400 532
203500 532
203600 532
203700 532
203800 532
203900 532
204000 532
204100 532
204200 532
204300 532
204400 532
204500 532
204600 532
204700 532
204800 532
204900 532
205000 532
205100 532
205200 532
205300 532
205400 532
205500 532
205600 532
205700 532
205800 532
205900 532
206000 532
206100 532
206200 532
206300 532
206400 532
206500 532
206600 532
206700 532
206800 532
206900 532
207000 532
207100 532
207200 532
207300 532
207400 532
207500 532
207600 532
207700 532
207800 532
207900 532
208000 532
208100 532
208200 532
208300 532
208400 532
208500 532
208600 532
208700 532
208800 532
208900 532
209000 532
209100 532
209200 532
209300 532
209400 532
209500 532
209600 532
209700 532
209800 532
209900 532
210000 532
210100 532
210200 532
210300 532
210400 532
210500 532
210600 532
210700 532
210800 532
210900 532
211000 532
211100 532
211200 532
211300 532
211400 532
211500 532
211600 532
211700 532
211800 532
211900 532
212000 532
212100 532
212200 532
212300 532
212400 532
212500 532
212600 532
212700 532
212800 532
212900 532
213000 532
213100 532
213200 532
213300 532
213400 532
213500 532
213600 532
213700 532
213800 532
213900 532
214000 532
214100 532
214200 532
214300 532
214400 532
214500 532
214600 532
214700 532
214800 532
214900 532
215000 532
215100 532
215200 532
215300 532
215400 532
215500 532
215600 532
215700 532
215800 532
215900 532
216000 532
216100 532
216200 532
216300 532
216400 532
216500 532
216600 532
216700 532
216800 532
216900 532
217000 532
217100 532
217200 532
217300 532
217400 532
217500 532
217600 532
217700 532
217800 532
217900 532
218000 532
218100 532
218200 532
218300 532
218400 532
218500 532
218600 532
218700 532
218800 532
218900 532
219000 532
219100 532
219200 532
219300 532
219400 532
219500 532
219600 532
219700 532
219800 532
219900 532
220000 532
220100 532
220200 532
220300 532
220400 532
220500 532
220600 532
220700 532
220800 532
220900 532
221000 532
221100 532
221200 532
221300 532
221400 532
221500 532
221600 532
221700 532
221800 532
221900 532
222000 532
222100 532
222200 532
222300 533
222400 533
222500 533
222600 533
222700 533
222800 533
222900 533
223000 533
223100 533
223200 533
223300 533
223400 533
223500 533
223600 533
223700 533
223800 533
223900 533
224000 533
224100 533
224200 533
224300 533
224400 533
224500 533
224600 533
224700 533
224800 533
224900 533
225000 533
225100 533
225200 533
225300 533
225400 533
225500 533
225600 533
225700 533
225800 533
225900 533
226000 533
226100 533
226200 533
226300 533
226400 533
226500 533
226600 533
226700 533
226800 533
226900 533
227000 533
227100 533
227200 533
227300 533
227400 533
227500 533
227600 533
227700 533
227800 533
227900 533
228000 533
228100 533
228200 533
228300 533
228400 533
228500 533
228600 533
228700 533
228800 533
228900 533
229000 533
229100 533
229200 533
229300 533
229400 533
229500 533
229600 533
229700 533
229800 533
229900 533
230000 533
230100 533
230200 533
230300 533
230400 533
230500 533
230600 533
230700 533
230800 533
230900 533
231000 533
231100 533
231200 533
231300 533
231400 533
231500 533
231600 533
231700 533
231800 533
231900 533
232000 533
232100 533
232200 533
232300 533
232400 533
232500 533
232600 533
232700 533
232800 533
232900 533
233000 533
233100 533
233200 533
233300 533
233400 533
233500 533
233600 533
233700 533
233800 533
233900 533
234000 533
234100 533
234200 533
234300 533
234400 533
234500 533
234600 533
234700 533
234800 533
234900 534
235000 534
235100 534
235200 534
235300 534
235400 534
235500 534
235600 534
235700 534
235800 534
235900 534
236000 534
236100 534
236200 534
236300 534
236400 534
236500 534
236600 534
236700 534
236800 534
236900 534
237000 534
237100 534
237200 534
237300 534
237400 534
237500 534
237600 534
237700 534
237800 534
237900 534
238000 534
238100 534
238200 534
238300 534
238400 534
238500 534
238600 534
238700 534
238800 534
238900 534
239000 534
239100 534
239200 534
239300 534
239400 534
239500 534
239600 534
239700 534
239800 534
239900 534
240000 534
240100 534
240200 534
240300 534
240400 534
240500 534
240600 534
240700 534
240800 534
240900 534
241000 534
241100 534
241200 534
241300 534
241400 534
241500 534
241600 534
241700 534
241800 534
241900 534
242000 534
242100 534
242200 534
242300 534
242400 534
242500 534
242600 534
242700 534
242800 534
242900 534
243000 534
243100 534
243200 534
243300 534
243400 534
243500 534
243600 534
243700 534
243800 534
243900 534
244000 534
244100 534
244200 534
244300 534
244400 534
244500 534
244600 534
244700 534
244800 534
244900 534
245000 534
245100 534
245200 534
245300 534
245400 534
245500 534
245600 534
245700 534
245800 534
245900 534
246000 534
246100 534
246200 534
246300 534
246400 534
246500 534
246600 534
246700 534
246800 534
246900 534
247000 534
247100 534
247200 534
247300 534
247400 534
247500 534
247600 534
247700 534
247800 534
247900 534
248000 534
248100 534
248200 534
248300 534
248400 534
248500 534
248600 534
248700 534
248800 534
248900 534
249000 534
249100 534
249200 534
249300 534
249400 534
249500 534
249600 534
249700 534
249800 534
249900 534
250000 534
250100 534
250200 534
250300 534
250400 534
250500 534
250600 534
250700 534
250800 534
250900 534
251000 534
251100 534
251200 534
251300 534
251400 534
251500 534
251600 534
251700 534
251800 534
251900 534
252000 534
252100 534
252200 534
252300 534
252400 534
252500 534
252600 534
252700 534
252800 534
252900 534
253000 534
253100 534
253200 534
253300 534
253400 534
253500 534
253600 534
253700 534
253800 534
253900 534
254000 534
254100 534
254200 534
254300 534
254400 534
254500 534
254600 534
254700 534
254800 534
254900 534
255000 534
255100 534
255200 534
255300 534
255400 534
255500 534
255600 534
255700 534
255800 534
255900 534
256000 534
256100 534
256200 534
256300 534
256400 534
256500 534
256600 534
256700 534
256800 534
256900 534
257000 534
257100 534
257200 534
257300 534
257400 534
257500 534
257600 534
257700 534
257800 534
257900 534
258000 534
258100 534
258200 534
258300 534
258400 534
258500 534
258600 534
258700 534
258800 534
258900 534
259000 534
259100 534
259200 534
259300 534
259400 534
259500 534
259600 534
259700 534
259800 534
259900 534
260000 534
260100 534
260200 534
260300 534
260400 534
260500 534
260600 534
260700 534
260800 534
260900 534
261000 534
261100 534
261200 534
261300 534
261400 534
261500 534
261600 534
261700 534
261800 534
261900 534
262000 534
262100 534
262200 534
262300 534
262400 534
262500 534
262600 534
262700 534
262800 534
262900 534
263000 534
263100 534
263200 534
263300 534
263400 534
263500 534
263600 534
263700 534
263800 534
263900 534
264000 534
264100 534
264200 534
264300 534
264400 534
264500 534
264600 534
264700 534
264800 534
264900 534
265000 534
265100 534
265200 534
265300 534
265400 534
265500 534
265600 534
265700 534
265800 534
265900 534
266000 534
266100 534
266200 534
266300 534
266400 534
266500 534
266600 534
266700 534
266800 534
266900 534
267000 534
267100 534
267200 534
267300 534
267400 534
267500 534
267600 534
267700 534
267800 534
267900 534
268000 534
268100 534
268200 534
268300 534
268400 534
268500 534
268600 534
268700 534
268800 534
268900 534
269000 534
269100 534
269200 534
269300 534
269400 534
269500 534
269600 534
269700 534
269800 534
269900 534
270000 534
270100 534
270200 534
270300 534
270400 534
270500 534
270600 534
270700 534
270800 534
270900 534
271000 534
271100 534
271200 534
271300 534
271400 534
271500 534
271600 534
271700 534
271800 534
271900 534
272000 534
272100 534
272200 534
272300 534
272400 534
272500 534
272600 534
272700 534
272800 534
272900 534
273000 534
273100 534
273200 534
273300 534
273400 534
273500 534
273600 534
273700 534
273800 534
273900 534
274000 534
274100 534
274200 534
274300 534
274400 534
274500 534
274600 534
274700 534
274800 534
274900 534
275000 534
275100 534
275200 534
275300 534
275400 534
275500 534
275600 534
275700 534
275800 534
275900 534
276000 534
276100 534
276200 534
276300 534
276400 534
276500 534
276600 534
276700 534
276800 534
276900 534
277000 534
277100 534
277200 535
277300 535
277400 535
277500 535
277600 535
277700 535
277800 535
277900 535
278000 535
278100 535
278200 535
278300 535
278400 535
278500 535
278600 535
278700 535
278800 535
278900 535
279000 535
279100 535
279200 535
279300 535
279400 535
279500 535
279600 535
279700 535
279800 535
279900 535
280000 535
280100 535
280200 535
280300 535
280400 535
280500 535
280600 535
280700 535
280800 535
