# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.396327
2100 0.417388
2200 0.43079
2300 0.436534
2400 0.446107
2500 0.474826
2600 0.482485
2700 0.501631
2800 0.507375
2900 0.526521
3000 0.541838
3100 0.560984
3200 0.574387
3300 0.582045
3400 0.591618
3500 0.593533
3600 0.599277
3700 0.616508
3800 0.620338
3900 0.627996
4000 0.63374
4100 0.639484
4200 0.647142
4300 0.649057
4400 0.65863
4500 0.664374
4600 0.672032
4700 0.679691
4800 0.68352
4900 0.691179
5000 0.698837
5100 0.704581
5200 0.717983
5300 0.727557
5400 0.729471
5500 0.73713
5600 0.744788
5700 0.750532
5800 0.754361
5900 0.756276
6000 0.75819
6100 0.765849
6200 0.767764
6300 0.773507
6400 0.777337
6500 0.783081
6600 0.78691
6700 0.790739
6800 0.792654
6900 0.800312
7000 0.802227
7100 0.804141
7200 0.806056
7300 0.807971
7400 0.813715
7500 0.815629
7600 0.817544
7700 0.819458
7800 0.821373
7900 0.821373
8000 0.823288
8100 0.829031
8200 0.830946
8300 0.832861
8400 0.834775
8500 0.834775
8600 0.840519
8700 0.846263
8800 0.848178
8900 0.850092
9000 0.853922
9100 0.853922
9200 0.855836
9300 0.855836
9400 0.855836
9500 0.855836
9600 0.859665
9700 0.859665
9800 0.859665
9900 0.859665
10000 0.86158
10100 0.863495
10200 0.865409
10300 0.867324
10400 0.869239
10500 0.871153
10600 0.871153
10700 0.874982
10800 0.874982
10900 0.876897
11000 0.876897
11100 0.878812
11200 0.878812
11300 0.880726
11400 0.880726
11500 0.882641
11600 0.882641
11700 0.884556
11800 0.88647
11900 0.88647
12000 0.888385
12100 0.888385
12200 0.888385
12300 0.890299
12400 0.892214
12500 0.896043
12600 0.896043
12700 0.897958
12800 0.897958
12900 0.897958
13000 0.897958
13100 0.897958
13200 0.897958
13300 0.897958
13400 0.899873
13500 0.903702
13600 0.903702
13700 0.903702
13800 0.903702
13900 0.903702
14000 0.903702
14100 0.905616
14200 0.905616
14300 0.905616
14400 0.905616
14500 0.907531
14600 0.909446
14700 0.91136
14800 0.91136
14900 0.91136
15000 0.913275
15100 0.913275
15200 0.913275
15300 0.913275
15400 0.913275
15500 0.913275
15600 0.913275
15700 0.913275
15800 0.915189
15900 0.915189
16000 0.917104
16100 0.917104
16200 0.917104
16300 0.917104
16400 0.917104
16500 0.917104
16600 0.917104
16700 0.917104
16800 0.917104
16900 0.917104
17000 0.917104
17100 0.919019
17200 0.920933
17300 0.920933
17400 0.920933
17500 0.920933
17600 0.920933
17700 0.920933
17800 0.920933
17900 0.920933
18000 0.920933
18100 0.920933
18200 0.922848
18300 0.922848
18400 0.926677
18500 0.926677
18600 0.926677
18700 0.928592
18800 0.928592
18900 0.928592
19000 0.928592
19100 0.928592
19200 0.932421
19300 0.934336
19400 0.93625
19500 0.93625
19600 0.93625
19700 0.938165
19800 0.938165
19900 0.938165
20000 0.938165
20100 0.938165
20200 0.938165
20300 0.938165
20400 0.938165
20500 0.938165
20600 0.938165
20700 0.938165
20800 0.938165
20900 0.94008
21000 0.941994
21100 0.943909
21200 0.943909
21300 0.943909
21400 0.943909
21500 0.943909
21600 0.945823
21700 0.945823
21800 0.945823
21900 0.947738
22000 0.947738
22100 0.947738
22200 0.949653
22300 0.949653
22400 0.949653
22500 0.949653
22600 0.951567
22700 0.951567
22800 0.951567
22900 0.951567
23000 0.951567
23100 0.951567
23200 0.953482
23300 0.953482
23400 0.953482
23500 0.953482
23600 0.955397
23700 0.955397
23800 0.955397
23900 0.955397
24000 0.955397
24100 0.955397
24200 0.955397
24300 0.955397
24400 0.957311
24500 0.957311
24600 0.957311
24700 0.96114
24800 0.963055
24900 0.963055
25000 0.963055
25100 0.963055
25200 0.963055
25300 0.963055
25400 0.963055
25500 0.963055
25600 0.963055
25700 0.963055
25800 0.963055
25900 0.963055
26000 0.963055
26100 0.963055
26200 0.963055
26300 0.963055
26400 0.963055
26500 0.963055
26600 0.963055
26700 0.963055
26800 0.963055
26900 0.963055
27000 0.963055
27100 0.96497
27200 0.96497
27300 0.96497
27400 0.96497
27500 0.96497
27600 0.96497
27700 0.96497
27800 0.96497
27900 0.96497
28000 0.96497
28100 0.966884
28200 0.966884
28300 0.966884
28400 0.966884
28500 0.966884
28600 0.968799
28700 0.968799
28800 0.968799
28900 0.968799
29000 0.968799
29100 0.968799
29200 0.968799
29300 0.968799
29400 0.970714
29500 0.972628
29600 0.972628
29700 0.972628
29800 0.972628
29900 0.972628
30000 0.972628
30100 0.972628
30200 0.972628
30300 0.972628
30400 0.974543
30500 0.974543
30600 0.974543
30700 0.976457
30800 0.976457
30900 0.976457
31000 0.976457
31100 0.976457
31200 0.976457
31300 0.976457
31400 0.976457
31500 0.976457
31600 0.978372
31700 0.978372
31800 0.980287
31900 0.980287
32000 0.980287
32100 0.980287
32200 0.982201
32300 0.982201
32400 0.982201
32500 0.982201
32600 0.982201
32700 0.982201
32800 0.982201
32900 0.982201
33000 0.982201
33100 0.982201
33200 0.982201
33300 0.982201
33400 0.982201
33500 0.982201
33600 0.982201
33700 0.982201
33800 0.982201
33900 0.982201
34000 0.982201
34100 0.982201
34200 0.982201
34300 0.982201
34400 0.982201
34500 0.982201
34600 0.982201
34700 0.982201
34800 0.982201
34900 0.984116
35000 0.984116
35100 0.984116
35200 0.984116
35300 0.984116
35400 0.984116
35500 0.984116
35600 0.984116
35700 0.984116
35800 0.984116
35900 0.984116
36000 0.986031
36100 0.986031
36200 0.986031
36300 0.986031
36400 0.986031
36500 0.987945
36600 0.98986
36700 0.98986
36800 0.98986
36900 0.98986
37000 0.98986
37100 0.991774
37200 0.991774
37300 0.991774
37400 0.991774
37500 0.991774
37600 0.993689
37700 0.993689
37800 0.993689
37900 0.993689
38000 0.993689
38100 0.993689
38200 0.993689
38300 0.993689
38400 0.993689
38500 0.993689
38600 0.993689
38700 0.993689
38800 0.993689
38900 0.993689
39000 0.993689
39100 0.993689
39200 0.993689
39300 0.993689
39400 0.993689
39500 0.993689
39600 0.993689
39700 0.993689
39800 0.993689
39900 0.993689
40000 0.993689
40100 0.993689
40200 0.993689
40300 0.993689
40400 0.993689
40500 0.993689
40600 0.993689
40700 0.993689
40800 0.993689
40900 0.993689
41000 0.993689
41100 0.993689
41200 0.993689
41300 0.993689
41400 0.993689
41500 0.993689
41600 0.995604
41700 0.995604
41800 0.995604
41900 0.997518
42000 0.997518
42100 0.997518
42200 0.997518
42300 0.997518
42400 0.997518
42500 0.997518
42600 0.997518
42700 0.997518
42800 0.997518
42900 0.997518
43000 0.997518
43100 0.997518
43200 0.997518
43300 0.997518
43400 0.997518
43500 0.997518
43600 0.997518
43700 0.999433
43800 0.999433
43900 0.999433
44000 0.999433
44100 0.999433
44200 0.999433
44300 0.999433
44400 0.999433
44500 0.999433
44600 0.999433
44700 0.999433
44800 0.999433
44900 0.999433
45000 0.999433
45100 0.999433
45200 0.999433
45300 0.999433
45400 1.00135
45500 1.00135
45600 1.00135
45700 1.00135
45800 1.00135
45900 1.00135
46000 1.00135
46100 1.00135
46200 1.00135
46300 1.00135
46400 1.00135
46500 1.00135
46600 1.00135
46700 1.00135
46800 1.00135
46900 1.00135
47000 1.00135
47100 1.00135
47200 1.00135
47300 1.00135
47400 1.00135
47500 1.00135
47600 1.00135
47700 1.00135
47800 1.00135
47900 1.00135
48000 1.00135
48100 1.00135
48200 1.00135
48300 1.00135
48400 1.00135
48500 1.00135
48600 1.00135
48700 1.00135
48800 1.00135
48900 1.00135
49000 1.00135
49100 1.00135
49200 1.00135
49300 1.00135
49400 1.00135
49500 1.00135
49600 1.00135
49700 1.00135
49800 1.00135
49900 1.00326
50000 1.00326
50100 1.00326
50200 1.00326
50300 1.00326
50400 1.00326
50500 1.00326
50600 1.00326
50700 1.00326
50800 1.00326
50900 1.00326
51000 1.00326
51100 1.00326
51200 1.00326
51300 1.00326
51400 1.00326
51500 1.00326
51600 1.00326
51700 1.00326
51800 1.00326
51900 1.00326
52000 1.00326
52100 1.00326
52200 1.00326
52300 1.00326
52400 1.00326
52500 1.00326
52600 1.00518
52700 1.00518
52800 1.00518
52900 1.00518
53000 1.00518
53100 1.00518
53200 1.00518
53300 1.00518
53400 1.00518
53500 1.00518
53600 1.00518
53700 1.00518
53800 1.00518
53900 1.00518
54000 1.00518
54100 1.00518
54200 1.00518
54300 1.00518
54400 1.00518
54500 1.00518
54600 1.00518
54700 1.00518
54800 1.00709
54900 1.00709
55000 1.00901
55100 1.00901
55200 1.00901
55300 1.00901
55400 1.00901
55500 1.00901
55600 1.00901
55700 1.00901
55800 1.00901
55900 1.00901
56000 1.00901
56100 1.00901
56200 1.01092
56300 1.01092
56400 1.01092
56500 1.01092
56600 1.01092
56700 1.01092
56800 1.01284
56900 1.01284
57000 1.01284
57100 1.01284
57200 1.01284
57300 1.01475
57400 1.01475
57500 1.01475
57600 1.01475
57700 1.01475
57800 1.01475
57900 1.01475
58000 1.01475
58100 1.01475
58200 1.01475
58300 1.01475
58400 1.01475
58500 1.01475
58600 1.01475
58700 1.01475
58800 1.01475
58900 1.01475
59000 1.01475
59100 1.01475
59200 1.01475
59300 1.01475
59400 1.01475
59500 1.01475
59600 1.01475
59700 1.01666
59800 1.01666
59900 1.01666
60000 1.01666
60100 1.01666
60200 1.01666
60300 1.01666
60400 1.01666
60500 1.01666
60600 1.01666
60700 1.01666
60800 1.01666
60900 1.01666
61000 1.01666
61100 1.01666
61200 1.01666
61300 1.01666
61400 1.01666
61500 1.01666
61600 1.01666
61700 1.01666
61800 1.01666
61900 1.01858
62000 1.01858
62100 1.01858
62200 1.01858
62300 1.01858
62400 1.01858
62500 1.01858
62600 1.01858
62700 1.01858
62800 1.01858
62900 1.01858
63000 1.01858
63100 1.01858
63200 1.01858
63300 1.01858
63400 1.01858
63500 1.01858
63600 1.01858
63700 1.01858
63800 1.01858
63900 1.01858
64000 1.01858
64100 1.01858
64200 1.01858
64300 1.01858
64400 1.01858
64500 1.01858
64600 1.01858
64700 1.01858
64800 1.01858
64900 1.01858
65000 1.01858
65100 1.01858
65200 1.01858
65300 1.01858
65400 1.01858
65500 1.01858
65600 1.01858
65700 1.01858
65800 1.01858
65900 1.01858
66000 1.01858
66100 1.01858
66200 1.01858
66300 1.01858
66400 1.01858
66500 1.01858
66600 1.01858
66700 1.01858
66800 1.01858
66900 1.01858
67000 1.01858
67100 1.01858
67200 1.01858
67300 1.01858
67400 1.01858
67500 1.01858
67600 1.01858
67700 1.01858
67800 1.01858
67900 1.01858
68000 1.01858
68100 1.01858
68200 1.01858
68300 1.01858
68400 1.01858
68500 1.01858
68600 1.01858
68700 1.01858
68800 1.01858
68900 1.01858
69000 1.01858
69100 1.01858
69200 1.01858
69300 1.01858
69400 1.01858
69500 1.01858
69600 1.01858
69700 1.01858
69800 1.01858
69900 1.01858
70000 1.01858
70100 1.01858
70200 1.01858
70300 1.01858
70400 1.01858
70500 1.01858
70600 1.01858
70700 1.01858
70800 1.01858
70900 1.01858
71000 1.01858
71100 1.01858
71200 1.02049
71300 1.02049
71400 1.02241
71500 1.02241
71600 1.02241
71700 1.02241
71800 1.02241
71900 1.02241
72000 1.02241
72100 1.02241
72200 1.02241
72300 1.02241
72400 1.02432
72500 1.02432
72600 1.02432
72700 1.02432
72800 1.02432
72900 1.02432
73000 1.02432
73100 1.02432
73200 1.02432
73300 1.02432
73400 1.02432
73500 1.02432
73600 1.02432
