# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.0478656
2100 0.030634
2200 0.0248901
2300 0.0172316
2400 0.0172316
2500 0.0344632
2600 0.0382924
2700 0.0497802
2800 0.0497802
2900 0.0574387
3000 0.0650972
3100 0.0727557
3200 0.0746703
3300 0.0842434
3400 0.0919019
3500 0.0995604
3600 0.109133
3700 0.114877
3800 0.12445
3900 0.135938
4000 0.137853
4100 0.147426
4200 0.155084
4300 0.164658
4400 0.166572
4500 0.176145
4600 0.181889
4700 0.183804
4800 0.183804
4900 0.185718
5000 0.189548
5100 0.197206
5200 0.201035
5300 0.212523
5400 0.214438
5500 0.222096
5600 0.22784
5700 0.239328
5800 0.246986
5900 0.245072
6000 0.250816
6100 0.250816
6200 0.258474
6300 0.273791
6400 0.275706
6500 0.273791
6600 0.27762
6700 0.283364
6800 0.287193
6900 0.296766
7000 0.308254
7100 0.310169
7200 0.313998
7300 0.313998
7400 0.319742
7500 0.329315
7600 0.338888
7700 0.346547
7800 0.346547
7900 0.348461
8000 0.352291
8100 0.358034
8200 0.361864
8300 0.365693
8400 0.373351
8500 0.371437
8600 0.377181
8700 0.384839
8800 0.390583
8900 0.403985
9000 0.413558
9100 0.417388
9200 0.419302
9300 0.421217
9400 0.426961
9500 0.43079
9600 0.434619
9700 0.444192
9800 0.451851
9900 0.463339
10000 0.470997
10100 0.476741
10200 0.484399
10300 0.486314
10400 0.492058
10500 0.495887
10600 0.499716
10700 0.503546
10800 0.507375
10900 0.513119
11000 0.513119
11100 0.515033
11200 0.520777
11300 0.520777
11400 0.526521
11500 0.528436
11600 0.528436
11700 0.53418
11800 0.539924
11900 0.543753
12000 0.551411
12100 0.55524
12200 0.562899
12300 0.564814
12400 0.570557
12500 0.570557
12600 0.570557
12700 0.572472
12800 0.576301
12900 0.582045
13000 0.591618
13100 0.595448
13200 0.595448
13300 0.597362
13400 0.601191
13500 0.605021
13600 0.606935
13700 0.610765
13800 0.612679
13900 0.618423
14000 0.626082
14100 0.629911
14200 0.631825
14300 0.637569
14400 0.641398
14500 0.643313
14600 0.645228
14700 0.652886
14800 0.65863
14900 0.660545
15000 0.664374
15100 0.666289
15200 0.666289
15300 0.670118
15400 0.672032
15500 0.672032
15600 0.673947
15700 0.681606
15800 0.687349
15900 0.691179
16000 0.691179
16100 0.693093
16200 0.696923
16300 0.698837
16400 0.70841
16500 0.710325
16600 0.714154
16700 0.717983
16800 0.717983
16900 0.717983
17000 0.719898
17100 0.719898
17200 0.721813
17300 0.725642
17400 0.725642
17500 0.725642
17600 0.729471
17700 0.73713
17800 0.739044
17900 0.746703
18000 0.748617
18100 0.752447
18200 0.752447
18300 0.760105
18400 0.763934
18500 0.771593
18600 0.773507
18700 0.775422
18800 0.777337
18900 0.777337
19000 0.779251
19100 0.781166
19200 0.781166
19300 0.781166
19400 0.784995
19500 0.78691
19600 0.78691
19700 0.788824
19800 0.788824
19900 0.790739
20000 0.794568
20100 0.798398
20200 0.800312
20300 0.802227
20400 0.804141
20500 0.806056
20600 0.806056
20700 0.809885
20800 0.8118
20900 0.8118
21000 0.813715
21100 0.813715
21200 0.815629
21300 0.815629
21400 0.817544
21500 0.817544
21600 0.819458
21700 0.823288
21800 0.825202
21900 0.827117
22000 0.829031
22100 0.829031
22200 0.834775
22300 0.834775
22400 0.83669
22500 0.838605
22600 0.838605
22700 0.838605
22800 0.842434
