# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.00116857
2100 0.00111014
2200 0.00105171
2300 0.00128543
2400 0.00151914
2500 0.00169443
2600 0.00181129
2700 0.002045
2800 0.002045
2900 0.00216186
3000 0.002454
3100 0.00257086
3200 0.00274614
3300 0.00292143
3400 0.00292143
3500 0.00303829
3600 0.00303829
3700 0.00315514
3800 0.00321357
3900 0.003272
4000 0.00338886
4100 0.00344729
4200 0.00350572
4300 0.003681
4400 0.00356414
4500 0.003681
4600 0.003681
4700 0.003681
4800 0.00385629
4900 0.00391472
5000 0.00403157
5100 0.00409
5200 0.00420686
5300 0.00426529
5400 0.00438215
5500 0.00438215
5600 0.00455743
5700 0.00461586
5800 0.00473272
5900 0.004908
6000 0.00508329
6100 0.005317
6200 0.00520015
6300 0.005317
6400 0.00549229
6500 0.00537543
6600 0.005317
6700 0.00555072
6800 0.00566757
6900 0.005726
7000 0.00578443
7100 0.005726
7200 0.00590129
7300 0.00584286
7400 0.00595972
7500 0.006135
7600 0.00625186
7700 0.00636872
7800 0.00636872
7900 0.00648557
8000 0.00642715
8100 0.00660243
8200 0.00689457
8300 0.00712829
8400 0.00718672
8500 0.00742043
8600 0.00747886
8700 0.00771258
8800 0.00788786
8900 0.00788786
9000 0.00794629
9100 0.00800472
9200 0.00823843
9300 0.00835529
9400 0.00835529
9500 0.00841372
9600 0.00864743
9700 0.00882272
9800 0.00893958
9900 0.008998
10000 0.00905643
10100 0.00917329
10200 0.009407
10300 0.00946543
10400 0.00969915
10500 0.00969915
10600 0.00958229
10700 0.00969915
10800 0.00987443
10900 0.0100497
11000 0.0101666
11100 0.0104003
11200 0.010634
11300 0.0106924
11400 0.0108093
11500 0.0108093
11600 0.0109846
11700 0.0111599
11800 0.0112183
11900 0.0112767
12000 0.0115689
12100 0.0118026
12200 0.0120947
12300 0.0120363
12400 0.0121531
12500 0.0120947
12600 0.01227
12700 0.0124453
12800 0.0123869
12900 0.01227
13000 0.0123869
13100 0.0123284
13200 0.0123869
13300 0.0126206
13400 0.012679
13500 0.0127374
13600 0.0129711
13700 0.013088
13800 0.0133801
13900 0.013497
14000 0.0135554
14100 0.0136139
14200 0.0136139
14300 0.0137891
14400 0.0140229
14500 0.0140229
14600 0.0141981
14700 0.0144319
14800 0.0144903
14900 0.0146072
15000 0.014724
15100 0.0148409
15200 0.0149577
15300 0.0148409
15400 0.0148409
15500 0.0149577
15600 0.015133
15700 0.0151914
15800 0.0152499
15900 0.0152499
16000 0.0153083
16100 0.0153083
16200 0.0154836
16300 0.015542
16400 0.015542
16500 0.015542
16600 0.0154836
16700 0.0154252
16800 0.0156004
16900 0.0157757
17000 0.0158342
17100 0.0158926
17200 0.0157173
17300 0.0158342
17400 0.0157173
17500 0.0158926
17600 0.0160094
17700 0.0161263
17800 0.0161847
17900 0.0161847
18000 0.0163016
18100 0.0164769
18200 0.0166522
18300 0.0166522
18400 0.016769
18500 0.0168859
18600 0.0170027
18700 0.0170027
18800 0.0170027
18900 0.0170612
19000 0.0172364
19100 0.0172364
19200 0.0172949
19300 0.0174117
19400 0.0174702
19500 0.0174702
19600 0.017587
19700 0.0178207
19800 0.0178792
19900 0.0181129
20000 0.0182882
20100 0.0183466
20200 0.0184634
20300 0.0186972
20400 0.0189309
20500 0.0189309
20600 0.0189309
20700 0.0189893
20800 0.0190477
20900 0.0191646
21000 0.019223
21100 0.0193399
21200 0.0193983
21300 0.0194567
21400 0.0193983
21500 0.0193983
21600 0.0194567
21700 0.0195736
21800 0.0196904
21900 0.0198073
22000 0.0198657
