# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.0478656
2100 0.0402071
2200 0.0440363
2300 0.0478656
2400 0.0574387
2500 0.0727557
2600 0.0689264
2700 0.0765849
2800 0.0765849
2900 0.0823288
3000 0.0880726
3100 0.0995604
3200 0.107219
3300 0.120621
3400 0.130194
3500 0.145511
3600 0.147426
3700 0.151255
3800 0.155084
3900 0.170401
4000 0.172316
4100 0.183804
4200 0.199121
4300 0.204865
4400 0.210608
4500 0.229755
4600 0.235499
4700 0.241242
4800 0.248901
4900 0.256559
5000 0.260389
5100 0.268047
5200 0.283364
5300 0.294852
5400 0.312083
5500 0.323571
5600 0.338888
5700 0.342717
5800 0.350376
5900 0.35612
6000 0.365693
6100 0.373351
6200 0.38101
6300 0.390583
6400 0.398241
6500 0.403985
6600 0.409729
6700 0.421217
6800 0.436534
6900 0.442278
7000 0.449936
7100 0.457595
7200 0.461424
7300 0.465253
7400 0.484399
7500 0.492058
7600 0.497802
7700 0.507375
7800 0.513119
7900 0.518863
8000 0.522692
8100 0.532265
8200 0.539924
8300 0.541838
8400 0.547582
8500 0.55524
8600 0.562899
8700 0.566728
8800 0.572472
8900 0.582045
9000 0.587789
9100 0.589704
9200 0.603106
9300 0.606935
9400 0.610765
9500 0.614594
9600 0.620338
9700 0.622252
9800 0.626082
9900 0.631825
10000 0.63374
10100 0.635655
10200 0.639484
10300 0.645228
10400 0.645228
10500 0.649057
10600 0.650972
10700 0.650972
10800 0.656715
10900 0.660545
11000 0.664374
11100 0.666289
11200 0.670118
11300 0.673947
11400 0.675862
11500 0.675862
11600 0.677776
11700 0.681606
11800 0.68352
11900 0.691179
12000 0.695008
12100 0.696923
12200 0.696923
12300 0.698837
12400 0.702666
12500 0.704581
12600 0.706496
12700 0.70841
12800 0.70841
12900 0.710325
13000 0.710325
13100 0.716069
13200 0.725642
13300 0.727557
13400 0.731386
13500 0.7333
13600 0.73713
13700 0.740959
13800 0.744788
13900 0.746703
14000 0.748617
14100 0.750532
14200 0.754361
14300 0.756276
14400 0.76202
14500 0.769678
14600 0.773507
14700 0.775422
14800 0.779251
14900 0.779251
15000 0.784995
15100 0.788824
15200 0.792654
15300 0.792654
15400 0.792654
15500 0.792654
15600 0.792654
15700 0.796483
15800 0.802227
15900 0.802227
16000 0.806056
16100 0.809885
16200 0.813715
16300 0.815629
16400 0.817544
16500 0.817544
16600 0.819458
16700 0.821373
16800 0.821373
16900 0.823288
17000 0.825202
17100 0.825202
17200 0.827117
17300 0.829031
17400 0.832861
17500 0.832861
17600 0.834775
17700 0.83669
17800 0.83669
17900 0.840519
18000 0.840519
18100 0.846263
18200 0.848178
18300 0.848178
18400 0.850092
18500 0.850092
18600 0.853922
18700 0.853922
18800 0.855836
18900 0.855836
19000 0.859665
19100 0.86158
19200 0.865409
19300 0.865409
19400 0.865409
19500 0.865409
19600 0.867324
19700 0.867324
19800 0.867324
19900 0.867324
20000 0.867324
20100 0.871153
20200 0.876897
20300 0.876897
20400 0.876897
20500 0.876897
20600 0.876897
20700 0.878812
20800 0.878812
20900 0.878812
21000 0.878812
21100 0.880726
21200 0.882641
21300 0.882641
21400 0.882641
21500 0.88647
21600 0.88647
21700 0.88647
21800 0.892214
21900 0.894129
22000 0.896043
22100 0.896043
22200 0.896043
22300 0.899873
22400 0.899873
22500 0.899873
22600 0.901787
22700 0.901787
22800 0.901787
22900 0.901787
23000 0.903702
23100 0.903702
23200 0.907531
23300 0.907531
23400 0.907531
23500 0.907531
23600 0.909446
23700 0.91136
23800 0.91136
23900 0.913275
24000 0.913275
24100 0.913275
24200 0.913275
24300 0.913275
24400 0.913275
24500 0.913275
24600 0.913275
24700 0.915189
24800 0.915189
24900 0.919019
25000 0.919019
25100 0.919019
25200 0.922848
25300 0.924763
25400 0.924763
25500 0.924763
25600 0.926677
25700 0.926677
25800 0.926677
25900 0.926677
26000 0.928592
26100 0.928592
26200 0.930506
26300 0.930506
26400 0.930506
26500 0.934336
26600 0.934336
26700 0.934336
26800 0.934336
26900 0.934336
27000 0.93625
27100 0.93625
27200 0.938165
27300 0.94008
27400 0.94008
27500 0.94008
27600 0.94008
27700 0.94008
27800 0.94008
27900 0.94008
28000 0.94008
28100 0.94008
28200 0.94008
28300 0.94008
28400 0.94008
28500 0.94008
28600 0.94008
28700 0.94008
28800 0.94008
28900 0.94008
29000 0.94008
29100 0.94008
29200 0.94008
29300 0.94008
29400 0.94008
29500 0.94008
29600 0.94008
29700 0.94008
29800 0.94008
29900 0.94008
30000 0.94008
30100 0.94008
30200 0.94008
30300 0.94008
30400 0.941994
30500 0.941994
30600 0.943909
30700 0.943909
30800 0.943909
30900 0.943909
31000 0.943909
31100 0.943909
31200 0.943909
31300 0.943909
31400 0.943909
31500 0.943909
31600 0.943909
31700 0.945823
31800 0.945823
31900 0.945823
32000 0.945823
32100 0.945823
32200 0.945823
32300 0.947738
32400 0.947738
32500 0.947738
32600 0.947738
32700 0.947738
32800 0.947738
32900 0.947738
33000 0.947738
33100 0.947738
33200 0.947738
33300 0.947738
33400 0.947738
33500 0.947738
33600 0.947738
33700 0.947738
33800 0.947738
33900 0.947738
34000 0.947738
34100 0.947738
34200 0.947738
34300 0.947738
34400 0.947738
34500 0.947738
34600 0.947738
34700 0.947738
34800 0.947738
34900 0.947738
35000 0.947738
35100 0.947738
35200 0.947738
35300 0.947738
35400 0.947738
35500 0.947738
35600 0.947738
35700 0.947738
35800 0.947738
35900 0.947738
36000 0.947738
36100 0.947738
36200 0.947738
36300 0.949653
36400 0.949653
36500 0.951567
36600 0.951567
36700 0.951567
36800 0.953482
36900 0.953482
37000 0.953482
37100 0.955397
37200 0.955397
37300 0.955397
37400 0.955397
37500 0.955397
37600 0.955397
37700 0.957311
37800 0.957311
37900 0.957311
38000 0.957311
38100 0.957311
38200 0.957311
38300 0.957311
38400 0.957311
38500 0.957311
38600 0.957311
38700 0.957311
38800 0.957311
38900 0.957311
39000 0.957311
39100 0.959226
39200 0.963055
39300 0.963055
39400 0.963055
39500 0.963055
39600 0.963055
39700 0.963055
39800 0.963055
39900 0.963055
40000 0.963055
40100 0.963055
40200 0.963055
40300 0.963055
40400 0.963055
40500 0.963055
40600 0.963055
40700 0.963055
40800 0.963055
40900 0.963055
41000 0.963055
41100 0.963055
41200 0.963055
41300 0.963055
41400 0.963055
41500 0.963055
41600 0.963055
41700 0.963055
41800 0.963055
41900 0.963055
42000 0.963055
42100 0.963055
42200 0.96497
42300 0.96497
42400 0.96497
42500 0.96497
42600 0.96497
42700 0.96497
42800 0.96497
42900 0.96497
43000 0.96497
43100 0.96497
43200 0.96497
43300 0.96497
43400 0.96497
43500 0.96497
43600 0.96497
43700 0.96497
43800 0.96497
43900 0.96497
44000 0.96497
44100 0.96497
44200 0.96497
44300 0.966884
44400 0.966884
44500 0.966884
44600 0.966884
44700 0.966884
44800 0.966884
44900 0.968799
45000 0.968799
45100 0.968799
45200 0.968799
45300 0.968799
45400 0.970714
45500 0.970714
45600 0.970714
45700 0.970714
45800 0.970714
45900 0.970714
46000 0.970714
46100 0.970714
46200 0.970714
46300 0.970714
46400 0.970714
46500 0.970714
46600 0.970714
46700 0.970714
46800 0.970714
46900 0.970714
47000 0.970714
47100 0.970714
47200 0.970714
47300 0.970714
47400 0.970714
47500 0.970714
47600 0.970714
47700 0.970714
47800 0.970714
47900 0.972628
48000 0.972628
48100 0.972628
48200 0.972628
48300 0.972628
48400 0.972628
48500 0.974543
48600 0.974543
48700 0.974543
48800 0.974543
48900 0.974543
49000 0.974543
49100 0.974543
49200 0.974543
49300 0.974543
49400 0.974543
49500 0.974543
49600 0.974543
49700 0.974543
49800 0.974543
49900 0.974543
50000 0.974543
50100 0.974543
50200 0.974543
50300 0.974543
50400 0.974543
50500 0.974543
50600 0.974543
50700 0.974543
50800 0.974543
50900 0.974543
51000 0.974543
51100 0.974543
51200 0.974543
51300 0.974543
51400 0.974543
51500 0.974543
51600 0.974543
51700 0.974543
51800 0.974543
51900 0.974543
52000 0.974543
52100 0.974543
52200 0.974543
52300 0.974543
52400 0.974543
52500 0.974543
52600 0.974543
52700 0.974543
52800 0.974543
52900 0.974543
53000 0.974543
53100 0.974543
53200 0.974543
53300 0.974543
53400 0.974543
53500 0.974543
53600 0.974543
53700 0.974543
53800 0.974543
53900 0.974543
54000 0.974543
54100 0.974543
54200 0.974543
54300 0.974543
54400 0.974543
54500 0.974543
54600 0.974543
54700 0.974543
54800 0.974543
54900 0.974543
55000 0.974543
55100 0.974543
55200 0.974543
55300 0.974543
55400 0.974543
55500 0.974543
55600 0.974543
55700 0.974543
55800 0.974543
55900 0.976457
56000 0.976457
56100 0.976457
56200 0.976457
56300 0.976457
56400 0.976457
56500 0.976457
56600 0.976457
56700 0.978372
56800 0.978372
56900 0.978372
57000 0.978372
57100 0.978372
57200 0.978372
57300 0.978372
57400 0.978372
57500 0.978372
57600 0.978372
57700 0.978372
57800 0.978372
57900 0.978372
58000 0.978372
58100 0.980287
58200 0.980287
58300 0.980287
58400 0.980287
58500 0.980287
58600 0.984116
58700 0.984116
58800 0.984116
58900 0.984116
59000 0.986031
59100 0.986031
59200 0.986031
59300 0.986031
59400 0.986031
59500 0.986031
59600 0.986031
59700 0.986031
59800 0.986031
59900 0.986031
60000 0.986031
60100 0.986031
60200 0.987945
60300 0.987945
60400 0.98986
60500 0.98986
60600 0.98986
60700 0.98986
60800 0.98986
60900 0.98986
61000 0.98986
61100 0.98986
61200 0.98986
61300 0.98986
61400 0.98986
61500 0.98986
61600 0.98986
61700 0.98986
61800 0.98986
61900 0.98986
62000 0.98986
62100 0.98986
62200 0.98986
62300 0.98986
62400 0.98986
62500 0.98986
62600 0.98986
62700 0.98986
62800 0.98986
62900 0.98986
63000 0.98986
63100 0.98986
63200 0.98986
63300 0.98986
63400 0.98986
63500 0.98986
63600 0.98986
63700 0.98986
63800 0.991774
63900 0.991774
64000 0.991774
64100 0.991774
64200 0.991774
64300 0.991774
64400 0.991774
64500 0.991774
64600 0.991774
64700 0.991774
64800 0.991774
64900 0.991774
65000 0.991774
65100 0.991774
65200 0.991774
65300 0.991774
