# Time-averaged data for fix myat2
# TimeStep v_density
2000 0.00116857
2100 0.000993286
2200 0.000934858
2300 0.00111014
2400 0.001227
2500 0.00134386
2600 0.00140229
2700 0.00157757
2800 0.00128543
2900 0.00134386
3000 0.001636
3100 0.00169443
3200 0.00175286
3300 0.00181129
3400 0.001636
3500 0.001636
3600 0.00140229
3700 0.00134386
3800 0.00128543
3900 0.00134386
4000 0.00140229
4100 0.00140229
4200 0.00134386
4300 0.00146072
4400 0.00128543
4500 0.00140229
4600 0.00134386
4700 0.001227
4800 0.00140229
4900 0.001227
5000 0.00128543
5100 0.00134386
5200 0.00140229
5300 0.00140229
5400 0.00140229
5500 0.00140229
5600 0.00146072
5700 0.00140229
5800 0.00146072
5900 0.00157757
6000 0.001636
6100 0.00181129
6200 0.00169443
6300 0.00169443
6400 0.00175286
6500 0.00157757
6600 0.00146072
6700 0.00169443
6800 0.00175286
6900 0.00175286
7000 0.00169443
7100 0.001636
7200 0.00169443
7300 0.00151914
7400 0.00157757
7500 0.001636
7600 0.00169443
7700 0.001636
7800 0.00157757
7900 0.00151914
8000 0.00134386
8100 0.00146072
8200 0.00175286
8300 0.00192814
8400 0.00186972
8500 0.002045
8600 0.00198657
8700 0.00216186
8800 0.00222029
8900 0.00198657
9000 0.002045
9100 0.002045
9200 0.00216186
9300 0.00222029
9400 0.00216186
9500 0.00210343
9600 0.00222029
9700 0.00227872
9800 0.00233714
9900 0.00239557
10000 0.00227872
10100 0.00233714
10200 0.002454
10300 0.00239557
10400 0.00251243
10500 0.00233714
10600 0.00233714
10700 0.00227872
10800 0.00233714
10900 0.002454
11000 0.00262929
11100 0.00274614
11200 0.002863
11300 0.00280457
11400 0.002863
11500 0.00274614
11600 0.00280457
11700 0.00280457
11800 0.00274614
11900 0.00257086
12000 0.00280457
12100 0.00292143
12200 0.00297986
12300 0.00280457
12400 0.00274614
12500 0.00274614
12600 0.00292143
12700 0.00297986
12800 0.002863
12900 0.00257086
13000 0.00257086
13100 0.002454
13200 0.002454
13300 0.00257086
13400 0.00257086
13500 0.00251243
13600 0.00268772
13700 0.00268772
13800 0.002863
13900 0.002863
14000 0.002863
14100 0.00274614
14200 0.00268772
14300 0.00262929
14400 0.00280457
14500 0.00274614
14600 0.00274614
14700 0.00274614
14800 0.00274614
14900 0.00280457
15000 0.00280457
15100 0.002863
15200 0.00303829
15300 0.00274614
15400 0.00262929
15500 0.00251243
15600 0.00257086
15700 0.00257086
15800 0.00239557
15900 0.00222029
16000 0.00222029
16100 0.00227872
16200 0.00227872
16300 0.00227872
16400 0.00210343
16500 0.00192814
16600 0.00186972
16700 0.00181129
16800 0.00186972
16900 0.00198657
17000 0.00192814
17100 0.00186972
17200 0.00157757
17300 0.001636
17400 0.00140229
17500 0.00151914
17600 0.001636
17700 0.00169443
17800 0.00157757
17900 0.00157757
18000 0.00151914
18100 0.001636
18200 0.00181129
18300 0.00169443
18400 0.00186972
18500 0.00198657
18600 0.00192814
18700 0.00186972
18800 0.00181129
18900 0.00175286
19000 0.00192814
19100 0.00192814
19200 0.00192814
19300 0.002045
19400 0.002045
19500 0.00175286
19600 0.00186972
19700 0.00210343
19800 0.002045
19900 0.00227872
20000 0.00233714
20100 0.002454
20200 0.00239557
20300 0.00251243
20400 0.00268772
20500 0.00268772
20600 0.002454
20700 0.002454
20800 0.00233714
20900 0.00222029
21000 0.00216186
21100 0.00222029
21200 0.00216186
21300 0.00210343
21400 0.00210343
21500 0.00198657
21600 0.00210343
21700 0.00210343
21800 0.00210343
21900 0.00222029
22000 0.00216186
