0.000000000000000000e+00 1.037796309365659293e-03
1.000000000000000000e+00 3.113388928096977337e-04
2.000000000000000000e+00 5.707879701511125569e-04
3.000000000000000000e+00 1.556694464048488668e-04
4.000000000000000000e+00 2.075592618731318315e-04
5.000000000000000000e+00 3.632287082779807525e-04
6.000000000000000000e+00 3.632287082779807525e-04
7.000000000000000000e+00 3.113388928096977337e-04
8.000000000000000000e+00 1.037796309365659157e-04
9.000000000000000000e+00 3.632287082779807525e-04
1.000000000000000000e+01 5.188981546828296465e-04
1.100000000000000000e+01 3.113388928096977337e-04
1.200000000000000000e+01 3.113388928096977337e-04
1.300000000000000000e+01 4.151185237462636630e-04
1.400000000000000000e+01 4.151185237462636630e-04
1.500000000000000000e+01 4.670083392145466276e-04
1.600000000000000000e+01 1.556694464048488668e-04
1.700000000000000000e+01 4.670083392145466276e-04
1.800000000000000000e+01 2.075592618731318315e-04
1.900000000000000000e+01 2.075592618731318315e-04
2.000000000000000000e+01 2.075592618731318315e-04
